id,position,change,visits,pages_per_visit,bounce_rate,favicon
ebay.com,1,0,1148928194,5.986,0.3765,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png
walmart.com,2,0,954539416,3.1295,0.545,https://static.semrush.com/power-pages/media/favicons/walmart-com-favicon-6620b913.ico
samsung.com,3,0,584612780,2.2485,0.6006,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
etsy.com,4,1,471963344,4.8506,0.4529,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico
amazon.de,5,1,431123012,6.7231,0.398,https://static.semrush.com/power-pages/media/favicons/amazon-de-favicon-ca6619b8.ico
aliexpress.com,6,-2,421990445,5.422,0.4419,
target.com,7,1,415974404,2.6748,0.5576,
amazon.co.uk,8,-1,370334220,6.8769,0.41,https://static.semrush.com/power-pages/media/favicons/amazon-co-uk-favicon-ca6619b8.ico
bestbuy.com,9,0,341413338,3.2623,0.4796,
homedepot.com,10,1,307423136,3.1799,0.5266,
amazon.in,11,3,306897111,6.8265,0.3807,https://static.semrush.com/power-pages/media/favicons/amazon-in-favicon-f2391664.jpg
avito.ru,12,0,292947649,9.2617,0.278,https://static.semrush.com/power-pages/media/favicons/avito-ru-favicon-cd259c29.png
ebay.co.uk,13,-3,274662950,6.1384,0.3329,https://static.semrush.com/power-pages/media/favicons/ebay-co-uk-favicon-67c7209c.png
kohls.com,14,2,254155072,4.7638,0.3915,
wildberries.ru,15,2,251838793,9.5104,0.3248,https://static.semrush.com/power-pages/media/favicons/wildberries-ru-favicon-7416549e.ico
ikea.com,16,-3,240616194,6.1003,0.3988,
bol.com,17,1,240525815,4.6464,0.4705,https://static.semrush.com/power-pages/media/favicons/bol-com-favicon-0d5b3156.png
lowes.com,18,-3,238715328,3.2502,0.5041,
walgreens.com,19,6,227330153,3.5802,0.4078,https://static.semrush.com/power-pages/media/favicons/walgreens-com-favicon-8bdcdc59.ico
cvs.com,20,3,224033552,3.2386,0.3497,
