id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
vinmec.com,1,0,12893783,1.1849,0.8746,,Vinmec
tamanhhospital.vn,2,0,7486591,1.1887,0.8669,,
medlatec.vn,3,0,5561236,1.1609,0.8762,,
hellobacsi.com,4,0,4932121,1.132,0.8993,,Hello Bacsi
msdmanuals.com,5,3,2502836,1.686,0.7466,https://static.semrush.com/power-pages/media/favicons/msdmanuals-com-favicon-8a33a4cf.ico,MSD manuals
nih.gov,6,6,1736642,1.7738,0.7481,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico,National Institutes of Health
bvnguyentriphuong.com.vn,7,-1,1661621,1.2495,0.8408,,
hongngochospital.vn,8,-3,1512413,1.1433,0.9008,,
medinet.gov.vn,9,0,1411309,1.1065,0.9133,,
benhvienthucuc.vn,10,-3,1233642,1.1737,0.8476,,
vnvc.vn,11,-1,1144745,1.3128,0.7908,,
bookingcare.vn,12,5,1058626,1.2735,0.7876,,
dnamedical.vn,13,0,1007487,1.2171,0.8442,,
healthline.com,14,-3,702595,1.2221,0.8729,,Healthline Media
hoanmy.com,15,-1,695740,1.3094,0.7895,,
tambinh.vn,16,0,666512,1.1116,0.8953,,
acc.vn,17,-2,596854,1.2254,0.8064,,
benhvien108.vn,18,0,559476,1.2606,0.8108,,
nutrihome.vn,19,3,548095,1.245,0.8485,,
adventhealth.com,20,0,492885,1.7037,0.5556,,
