id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
planetasport.rs,1,1,2708208,3.2682,0.5495,,
mojekrpice.rs,2,-1,1914347,20.7968,0.2461,,
sportvision.rs,3,0,1659231,2.7267,0.5952,,
fashionandfriends.com,4,1,1246975,2.7439,0.5825,,
factcool.com,5,-1,1133886,1.3851,0.8357,,
sinsay.com,6,0,1064950,5.4084,0.4453,,Sinsay
zara.com,7,0,1014424,3.2575,0.4492,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png,Zara
ivet.rs,8,0,659603,3.9383,0.6248,,
beosport.com,9,2,589675,2.2274,0.6693,,
reserved.com,10,0,492404,3.4784,0.4557,,
mohito.com,11,9,478417,4.8755,0.362,,
hm.com,12,-3,472001,3.0145,0.4447,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png,H&M
officeshoes.rs,13,-1,385639,5.0438,0.3539,,
ddgfashion.rs,14,13,310634,2.8833,0.5965,,
monaonline.com,15,-1,289468,1.4495,0.773,,
legend.rs,16,10,287949,2.1662,0.6278,,
psfashion.com,17,2,242033,5.2275,0.3773,,
ccc.eu,18,0,240561,4.6826,0.5475,,CCC Ukraine
cropp.com,19,-6,206570,4.2958,0.6224,,
thespot.rs,20,3,203606,2.178,0.5958,,
