id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
smadex.com,1,1,3973525,1.6795,0.685,,
adsafrica.co.za,2,-1,2603239,18.6066,0.1789,,
linktr.ee,3,0,1886438,1.394,0.7915,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png,Linktree
snapsave.app,4,1,1177247,1.3733,0.7472,,
bidease.com,5,-1,630561,1.5737,0.7257,,
pangleglobal.com,6,9,533186,1.5768,0.7071,,
cutt.ly,7,-1,366315,1.2071,0.798,,Cuttly
g.page,8,6,346135,1.1329,0.8671,,
mailchimp.com,9,9,292393,3.1617,0.5512,https://static.semrush.com/power-pages/media/favicons/mailchimp-com-favicon-8969a0a6.ico,Mailchimp
rb.gy,10,2,275469,1.2259,0.8227,,
shorturl.at,11,-1,256028,1.3329,0.8332,,
systeme.io,12,-3,233111,3.5111,0.6178,,
kochava.com,13,8,217025,1.1466,0.8534,,
semrush.com,14,-7,208526,3.4487,0.4115,https://static.semrush.com/power-pages/media/favicons/semrush-favicon-3cd418d5bb49.ico,Semrush
digital-discovery.tn,15,0,176247,1.0949,0.9122,,
amrod.co.za,16,0,173925,5.3523,0.1953,,
blogger.com,17,-1,151022,2.1438,0.714,,
profitroom.com,18,4,144311,1.2723,0.9037,,
bitly.ws,19,-11,134727,1.1184,0.885,,
fb.com,20,0,133531,1.0062,0.9948,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico,
