id,position,change,visits,pages_per_visit,bounce_rate,favicon
walmart.com,1,0,923823797,3.1397,0.5416,https://static.semrush.com/power-pages/media/favicons/walmart-com-favicon-6620b913.ico
ebay.com,2,0,908774019,6.4444,0.3372,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png
target.com,3,0,403863586,2.6974,0.5522,
etsy.com,4,2,321749549,4.8982,0.4453,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico
bestbuy.com,5,-1,321411778,3.3037,0.4701,
homedepot.com,6,-1,289609934,3.2507,0.5142,
kohls.com,7,1,244472112,4.8856,0.3734,
lowes.com,8,-1,233565185,3.2782,0.4989,
walgreens.com,9,3,225298043,3.5789,0.4072,https://static.semrush.com/power-pages/media/favicons/walgreens-com-favicon-8bdcdc59.ico
cvs.com,10,1,222703493,3.2429,0.3489,
macys.com,11,-1,170002908,4.1204,0.5002,
samsung.com,12,-3,169657363,2.4206,0.5597,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
costco.com,13,0,143614210,4.9446,0.3927,
wayfair.com,14,0,112336396,3.7343,0.5247,https://static.semrush.com/power-pages/media/favicons/wayfair-com-favicon-bba769b7.png
gamestop.com,15,0,89176986,3.7296,0.488,
chewy.com,16,1,79854682,4.7646,0.4954,
gap.com,17,-1,69574950,5.8636,0.3863,https://static.semrush.com/power-pages/media/favicons/gap-com-favicon-d66f0fd7.png
jcpenney.com,18,1,67501686,4.0138,0.4482,
qvc.com,19,-1,64851046,4.8765,0.5057,
samsclub.com,20,0,64458705,2.9933,0.5101,https://static.semrush.com/power-pages/media/favicons/samsclub-com-favicon-ec8e3d7c.png
