id,position,change,visits,pages_per_visit,bounce_rate,favicon
twitch.tv,1,0,485289677,2.3419,0.5732,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
discord.com,2,0,157868859,1.8906,0.5912,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
steamcommunity.com,3,1,131840980,2.602,0.671,
ign.com,4,-1,124209470,1.8722,0.6562,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico
gamespot.com,5,1,101889008,2.8296,0.6776,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
gamestop.com,6,-1,89176986,3.7296,0.488,
steampowered.com,7,0,79700021,3.0222,0.5487,
nexusmods.com,8,1,58586345,8.5306,0.3191,
nintendo.com,9,1,52205418,4.4769,0.4554,https://static.semrush.com/power-pages/media/favicons/nintendo-com-favicon-e9fcbb0f.ico
xbox.com,10,-2,48942724,2.5652,0.5106,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg
epicgames.com,11,12,45617855,3.587,0.4685,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png
finalfantasyxiv.com,12,9,45105105,3.1755,0.5299,
wowhead.com,13,-2,40212079,2.5386,0.5395,https://static.semrush.com/power-pages/media/favicons/wowhead-com-favicon-92190466.ico
fextralife.com,14,-2,39090186,3.0613,0.5509,https://static.semrush.com/power-pages/media/favicons/fextralife-com-favicon-bebc4e15.png
polygon.com,15,-1,38706645,1.4878,0.7699,https://static.semrush.com/power-pages/media/favicons/polygon-com-favicon-f5b5ba04.png
serebii.net,16,-3,37040208,4.1979,0.4876,https://static.semrush.com/power-pages/media/favicons/serebii-net-favicon-24d3c1e9.ico
playstation.com,17,1,35567524,2.8276,0.5247,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
ea.com,18,-3,35390973,3.8537,0.5256,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg
gamesradar.com,19,-3,35091298,1.3442,0.8175,https://static.semrush.com/power-pages/media/favicons/gamesradar-com-favicon-34478482.ico
op.gg,20,-1,30952215,4.1784,0.3111,https://static.semrush.com/power-pages/media/favicons/op-gg-favicon-86e59a33.png
