id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
samsung.com,1,2,185214,1.6336,0.5204,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png,Samsung
telkomsel.com,2,0,141090,3.7,0.2,,Telkomsel
platinaline.com,3,11,87069,1.6607,0.6608,,
unitel.ao,4,0,72491,2.8337,0.3488,,
mstelcom.co.ao,5,0,42328,1.0,1.0,,
menosfios.com,6,1,33305,14.6855,0.2267,,
fast.com,7,5,21188,1.1626,0.8577,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png,
zap.co.ao,8,8,21033,1.3673,0.7551,,
vodafone.pt,9,0,15662,1.0661,0.9669,,
multichoice.com,10,-5,14535,1.0,1.0,,
callapp.com,11,0,14109,1.0,1.0,,
samsungmobile.com,12,0,14109,1.0,1.0,,
telekom.de,13,-2,14109,1.0,1.0,https://static.semrush.com/power-pages/media/favicons/telekom-de-favicon-586f5250.ico,Telekom Deutschland
watchseriesfree.co,14,-8,14109,1.0,1.0,,
speedtest.net,15,-13,9013,1.3037,0.8383,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png,Speedtest
gsmarena.com,16,2,7243,1.9598,0.8535,https://static.semrush.com/power-pages/media/favicons/gsmarena-com-favicon-3c06be64.ico,GSMArena
backmarket.com,17,-2,4638,6.8855,0.4446,,
swappie.com,18,3,4120,6.625,0.375,,
vm.co.mz,19,0,4120,1.375,0.75,,
mtn.co.za,20,2,3605,1.0,1.0,,
