id,position,change,visits,pages_per_visit,bounce_rate,favicon
live.com,1,0,22341654,4.1372,0.2847,
hotmail.com,2,0,19567665,0.7651,0.8639,
stackoverflow.com,3,1,4336871,1.5192,0.777,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
office.com,4,-1,4278483,1.7362,0.705,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
wordpress.com,5,1,3688813,1.7365,0.7516,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
fbcdn.net,6,-1,3148789,2.7581,0.6508,https://static.semrush.com/power-pages/media/favicons/fbcdn-net-favicon-7e765f1c.ico
wetransfer.com,7,0,2861255,1.8565,0.5664,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
mediafire.com,8,0,2639128,2.2988,0.5621,
gemius.com,9,0,1906730,1.0749,0.962,https://static.semrush.com/power-pages/media/favicons/gemius-com-favicon-ede9b31b.ico
speedtest.net,10,1,1425181,1.5555,0.7275,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png
fast.com,11,1,1179170,1.4867,0.7007,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png
yandex.com,12,3,914053,1.9386,0.7026,
w3schools.com,13,6,879906,3.1944,0.5759,
y2mate.com,14,4,837162,3.4703,0.4407,https://static.semrush.com/power-pages/media/favicons/y2mate-com-favicon-ecbe24fe.png
doubleclick.net,15,12,830129,1.3924,0.8095,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
lenovo.com,16,0,814219,3.0076,0.4885,
mozilla.org,17,-3,787573,1.6863,0.7327,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
asus.com,18,2,726118,2.856,0.5089,
godaddy.com,19,-2,722779,4.1759,0.4002,https://static.semrush.com/power-pages/media/favicons/godaddy-com-favicon-c4d543d1.png
outlook.com,20,-7,694922,1.5553,0.6979,https://static.semrush.com/power-pages/media/favicons/outlook-com-favicon-ac16fa7f.ico
