id,position,change,visits,pages_per_visit,bounce_rate,favicon
amazon.ca,1,0,121355195,8.4413,0.3548,https://static.semrush.com/power-pages/media/favicons/amazon-ca-favicon-ca6619b8.ico
walmart.ca,2,0,42028572,3.4735,0.5125,https://static.semrush.com/power-pages/media/favicons/walmart-ca-favicon-5d367c70.ico
canadiantire.ca,3,0,39874761,3.3534,0.4856,
bestbuy.ca,4,0,28514230,2.6003,0.5279,
costco.ca,5,0,24523376,4.0481,0.4103,
homedepot.ca,6,0,22124529,2.9097,0.4578,
etsy.com,7,0,15894465,4.891,0.4758,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico
ebay.com,8,1,14390755,4.8342,0.4793,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png
redflagdeals.com,9,-1,12483961,4.1923,0.4221,https://static.semrush.com/power-pages/media/favicons/www-redflagdeals-com-favicon-741ffe23.ico
samsung.com,10,0,8391828,2.8275,0.5442,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
ikea.com,11,0,8390403,5.7816,0.3908,
aliexpress.com,12,0,6508875,6.7776,0.382,
walmart.com,13,1,5542185,2.3788,0.6422,https://static.semrush.com/power-pages/media/favicons/walmart-com-favicon-6620b913.ico
homedepot.com,14,-1,5440208,2.0984,0.6516,
goodreads.com,15,2,4608605,3.6198,0.5682,https://static.semrush.com/power-pages/media/favicons/goodreads-com-favicon-d409fae1.png
michaels.com,16,0,4417694,3.9919,0.3946,https://static.semrush.com/power-pages/media/favicons/michaels-com-favicon-07c9d380.png
costco.com,17,2,4228570,2.7261,0.4728,
sephora.com,18,0,4089501,4.847,0.3952,
bestbuy.com,19,-4,4013791,3.2336,0.6306,
nintendo.com,20,0,3881668,4.7109,0.4299,https://static.semrush.com/power-pages/media/favicons/nintendo-com-favicon-e9fcbb0f.ico
