id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
hoken-room.jp,1,1,1681561,1.1076,0.9109,,
axa-direct.co.jp,2,-1,1366784,3.2297,0.5525,,
insweb.co.jp,3,2,1283391,1.5681,0.8006,,
kps.ms,4,6,1170170,1.371,0.7816,,
aioinissaydowa.co.jp,5,-1,1079598,4.8347,0.3664,,
navinavi-hoken.com,6,2,1062426,1.1911,0.8335,,
mobile-hoken.com,7,10,1058795,1.1569,0.8839,,
aflac.co.jp,8,4,1030944,2.9083,0.4903,,
offliberty.com,9,-6,1019009,1.7197,0.6173,,
hokende.com,10,-4,844254,1.3715,0.7615,,
coopkyosai.coop,11,2,788385,3.0374,0.606,,
41fp.com,12,-1,724793,1.3611,0.8904,,
metlife.co.jp,13,-6,705328,3.8128,0.3695,,
jili.or.jp,14,0,637090,1.0663,0.9337,,
takepride.jp,15,0,591248,2.3794,0.3249,,
manulife.co.jp,16,4,504378,5.4436,0.559,,
asahi-life.co.jp,17,-1,451312,2.7871,0.7307,,
aig.co.jp,18,7,411364,3.1682,0.5026,,
hoken-clinic.com,19,0,381490,1.1953,0.9093,,
axa.co.jp,20,-11,375390,4.0263,0.4163,,
