id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
realestate.com.au,1,0,46394434,2.9705,0.5014,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png,Realestate.com.au
domain.com.au,2,0,12057869,2.8114,0.5722,,Domain Group
airbnb.com.au,3,0,5426059,3.4552,0.5012,,
property.com.au,4,0,2529172,1.4632,0.679,,
tenantapp.com.au,5,1,2483426,1.9634,0.6148,,
flatmates.com.au,6,2,1858007,7.7296,0.339,,
realcommercial.com.au,7,3,1763225,1.4391,0.8021,,
2apply.com.au,8,1,1714532,2.9371,0.5299,,
allhomes.com.au,9,2,1512054,3.1769,0.6218,,
inspectrealestate.com.au,10,-3,1109557,1.8998,0.6755,,
onthehouse.com.au,11,2,946732,1.3168,0.8565,,
propertyme.com,12,-7,934546,3.4628,0.2819,,
macrobusiness.com.au,13,3,851354,1.2176,0.8796,,
wilsonparking.com.au,14,10,831110,3.2073,0.4831,,
stayz.com.au,15,-3,792102,2.8864,0.4996,,
corelogic.com.au,16,11,682555,2.193,0.6058,,
leboncoin.fr,17,1,645930,1.4965,0.7181,,Leboncoin
ljhooker.com.au,18,5,629119,1.7723,0.6425,,
skyscrapercity.com,19,0,597897,7.0181,0.1837,,Skyscraper City
commercialrealestate.com.au,20,-6,597079,1.7617,0.7494,,
