id,position,change,visits,pages_per_visit,bounce_rate,favicon
hotmart.com,1,0,7605564,3.6334,0.4231,https://static.semrush.com/power-pages/media/favicons/hotmart-com-favicon-4c66673d.png
taboola.com,2,0,6096033,1.33,0.7868,
criteo.com,3,0,1915173,1.3961,0.7828,https://static.semrush.com/power-pages/media/favicons/criteo-com-favicon-000bf649.ico
linktr.ee,4,0,1203354,1.8121,0.7048,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png
blogger.com,5,1,859545,2.928,0.5911,
rockcontent.com,6,1,802916,3.1548,0.6762,https://static.semrush.com/power-pages/media/favicons/rockcontent-com-favicon-357c8425.png
doubleclick.net,7,-2,694859,1.3162,0.8318,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
googleusercontent.com,8,0,556954,1.9951,0.683,
kartra.com,9,1,267914,7.7944,0.4361,
popads.net,10,-1,205088,2.3017,0.5375,https://static.semrush.com/power-pages/media/favicons/popads-net-favicon-a3bf2561.ico
getresponse.com,11,1,176385,1.8155,0.7375,https://static.semrush.com/power-pages/media/favicons/getresponse-com-favicon-34c4c40a.png
exacttarget.com,12,-1,157255,1.8235,0.6201,https://static.semrush.com/power-pages/media/favicons/exacttarget-com-favicon-ccda8df0.ico
convertkit.com,13,1,140312,5.3937,0.6125,
mailchimp.com,14,-1,117977,3.9928,0.5519,https://static.semrush.com/power-pages/media/favicons/mailchimp-com-favicon-8969a0a6.ico
semrush.com,15,4,81421,3.1284,0.5489,https://static.semrush.com/power-pages/media/favicons/semrush-favicon-3cd418d5bb49.ico
moz.com,16,-1,75360,3.1597,0.411,https://static.semrush.com/power-pages/media/favicons/moz-com-favicon-c591e86b.ico
fb.com,17,-1,68496,1.4959,0.7934,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico
alexa.com,18,5,59339,2.1171,0.6771,https://static.semrush.com/power-pages/media/favicons/alexa-com-favicon-ed9bb105.png
interpublic.com,19,-2,55434,1.6364,0.3636,https://static.semrush.com/power-pages/media/favicons/www-interpublic-com-favicon-8d9209cd.png
ahrefs.com,20,2,46374,3.1368,0.4151,https://static.semrush.com/power-pages/media/favicons/ahrefs-com-favicon-3cced242.png
