id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
academia.edu,1,11,408553,6.2287,0.1605,https://static.semrush.com/power-pages/media/favicons/academia-edu-favicon-70ba56d7.png,Academia.edu
uor.ed.ao,2,0,313488,8.5122,0.2267,,
live.com,3,0,224716,2.3535,0.5827,,
microsoftonline.com,4,-3,163892,1.3259,0.8499,,
duolingo.com,5,9,146248,1.1106,0.893,https://static.semrush.com/power-pages/media/favicons/duolingo-com-favicon-bcce2029.ico,Duolingo
zoom.us,6,0,72445,2.8716,0.468,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico,Zoom
unibo.it,7,0,56436,1.0,1.0,,
google.com.br,8,12,46938,2.4776,0.4633,,Google Brazil
office.com,9,-3,44780,1.2282,0.8408,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico,SmartSystem
mobisystems.com,10,0,42327,2.0,0.0,,
tinyurl.com,11,2,42327,1.6667,0.3333,,
bibliaonline.com.br,12,12,36070,1.4855,0.6715,,
aka.ms,13,0,28218,1.0,1.0,,
epdf.tips,14,0,28218,4.5,0.5,,
imaginie.com.br,15,0,28218,1.0,1.0,,
css-validator.org,16,3,25045,1.0206,0.9794,,
todamateria.com.br,17,0,23746,2.1695,0.6897,https://static.semrush.com/power-pages/media/favicons/www-todamateria-com-br-favicon-223acc82.png,TodaMateria
alura.com.br,18,0,17760,1.091,0.9126,,
ovh.net,19,0,15965,2.8387,0.2903,,
animaeducacao.com.br,20,0,15566,1.0332,0.9669,,
