id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
stake.com,1,2,172017,1.4985,0.7797,,
zyngapoker.com,2,-1,130676,2.132,0.6162,,
bet365.com,3,-1,126529,2.8742,0.4632,,Bet365
kings-resort.com,4,0,105578,1.2352,0.7699,,
wsop.com,5,0,59273,2.5012,0.3029,,
sportradar.com,6,-2,47933,5.9062,0.1444,,
thehendonmob.com,7,0,45992,3.6794,0.5282,,
racypoker.com,8,22,40642,3.5714,0.0,,
slotomania.com,9,0,28340,1.7381,0.3751,,
oddschecker.com,10,-1,25513,1.3171,0.8582,,
mega.io,11,-5,23052,1.2729,0.7503,,
pokercoaching.com,12,-5,20510,1.3391,0.7652,,
pokerstarslive.net,13,0,17418,1.0,1.0,,
gamedesire.com,14,-6,16255,1.0098,0.9902,,
bc.game,15,0,14731,14.0745,0.0557,,
pokernews.com,16,0,13752,1.4222,0.5778,,
wheeldecide.com,17,-6,12960,1.3823,0.6931,,
oddsportal.com,18,-13,12858,3.2048,0.5052,,
actionnetwork.com,19,0,11612,1.5,0.5,,
pokeratlas.com,20,0,11612,2.0,0.5,,
