id,position,change,visits,pages_per_visit,bounce_rate,favicon
craigslist.org,1,0,435547979,8.4052,0.2536,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
zillow.com,2,0,327029839,4.9131,0.4766,
realtor.com,3,0,178834136,3.2737,0.531,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
redfin.com,4,0,80539752,3.165,0.5724,https://static.semrush.com/power-pages/media/favicons/redfin-com-favicon-8a0f2906.png
trulia.com,5,0,61740034,7.2003,0.5027,https://static.semrush.com/power-pages/media/favicons/trulia-com-favicon-3daf3d09.png
apartments.com,6,0,44285679,3.8405,0.458,
vrbo.com,7,0,36587253,4.2506,0.4703,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
spokeo.com,8,0,22249640,2.6703,0.586,
rocketmortgage.com,9,0,19805008,3.5569,0.3292,
securecafe.com,10,0,17692806,4.6556,0.2835,
flexmls.com,11,0,16675457,4.49,0.2237,https://static.semrush.com/power-pages/media/favicons/flexmls-com-favicon-b44fe142.ico
loopnet.com,12,1,15987856,3.6952,0.5487,https://static.semrush.com/power-pages/media/favicons/www-loopnet-com-favicon-8c084e95.ico
movoto.com,13,-1,14647531,3.3864,0.5233,
appfolio.com,14,1,14554979,5.5437,0.2927,https://static.semrush.com/power-pages/media/favicons/appfolio-com-favicon-d5732cc6.png
clustrmaps.com,15,3,14324859,1.7142,0.7032,https://static.semrush.com/power-pages/media/favicons/clustrmaps-com-favicon-5f3b9e2b.ico
mlsmatrix.com,16,0,14126250,6.7096,0.3373,
fastpeoplesearch.com,17,-3,13710147,3.5009,0.5487,https://static.semrush.com/power-pages/media/favicons/fastpeoplesearch-com-favicon-9699770d.ico
nuwber.com,18,-1,13699708,1.9304,0.5957,
paragonrels.com,19,0,9684132,3.421,0.437,
clareityiam.net,20,0,9315854,2.371,0.4384,
