id,position,change,visits,pages_per_visit,bounce_rate,favicon
booking.com,1,0,23633198,5.6022,0.3743,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
tripadvisor.es,2,0,16692995,2.8658,0.6264,
tripadvisor.com,3,0,1604589,2.3969,0.6719,https://static.semrush.com/power-pages/media/favicons/tripadvisor-com-favicon-34583147.png
rome2rio.com,4,0,1160236,2.1129,0.5139,https://static.semrush.com/power-pages/media/favicons/www-rome2rio-com-favicon-159fe5dc.png
viator.com,5,1,808885,2.7626,0.4704,https://static.semrush.com/power-pages/media/favicons/www-viator-com-favicon-4b50a643.ico
trip.com,6,-1,794279,2.6785,0.4299,https://static.semrush.com/power-pages/media/favicons/trip-com-favicon-8230f336.ico
busbud.com,7,0,675767,2.602,0.5183,https://static.semrush.com/power-pages/media/favicons/www-busbud-com-favicon-bbd92706.ico
airbnb.com,8,0,580477,2.4733,0.5878,
wetter.com,9,5,540224,1.3906,0.8028,https://static.semrush.com/power-pages/media/favicons/wetter-com-favicon-06574c7d.png
americanexpress.com,10,-1,457791,2.5937,0.5621,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
vrbo.com,11,1,445408,4.4557,0.3984,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
marriott.com,12,-1,383644,3.1664,0.5582,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png
trivago.com,13,4,372622,2.6273,0.5396,
travelzoo.com,14,-4,370911,2.7966,0.4593,
wizzair.com,15,-2,359137,3.7438,0.3071,https://static.semrush.com/power-pages/media/favicons/wizzair-com-favicon-a89eb24f.ico
agoda.com,16,6,273812,3.1559,0.3489,https://static.semrush.com/power-pages/media/favicons/agoda-com-favicon-d79c3f25.ico
priceline.com,17,-1,264524,1.8963,0.748,
hotels.com,18,1,261793,2.8536,0.5899,
airbnb.co.uk,19,-1,253025,3.3581,0.2766,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
flytap.com,20,-5,236428,3.9371,0.3465,https://static.semrush.com/power-pages/media/favicons/flytap-com-favicon-c6c64412.ico
