id,position,change,visits,pages_per_visit,bounce_rate,favicon
min-saude.pt,1,0,3036619,3.7406,0.4325,
tuasaude.com,2,0,1229498,1.5242,0.7731,https://static.semrush.com/power-pages/media/favicons/tuasaude-com-favicon-ba5118b9.ico
msdmanuals.com,3,0,850958,1.3859,0.7823,https://static.semrush.com/power-pages/media/favicons/msdmanuals-com-favicon-8a33a4cf.ico
nih.gov,4,0,343247,4.0853,0.6344,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico
babycenter.com,5,0,281957,1.8235,0.7345,https://static.semrush.com/power-pages/media/favicons/www-babycenter-com-favicon-ec1d7388.png
healthline.com,6,0,195322,1.7628,0.7656,
doctoralia.com.br,7,0,176436,1.4384,0.7903,https://static.semrush.com/power-pages/media/favicons/www-doctoralia-com-br-favicon-17285d0e.ico
webmd.com,8,0,129200,1.4301,0.6854,
mayoclinic.org,9,1,93117,1.2501,0.8574,
medscape.com,10,-1,86121,2.4718,0.5086,https://static.semrush.com/power-pages/media/favicons/medscape-com-favicon-d7be632c.ico
medlineplus.gov,11,8,75767,1.3814,0.8583,
bmj.com,12,3,63054,1.4781,0.7438,https://static.semrush.com/power-pages/media/favicons/www-bmj-com-favicon-7698d6b6.ico
radiopaedia.org,13,-2,63024,1.5149,0.7515,https://static.semrush.com/power-pages/media/favicons/radiopaedia-org-favicon-eb233a29.png
saude.gov.br,14,-2,59099,1.4288,0.6977,https://static.semrush.com/power-pages/media/favicons/saude-gov-br-favicon-3df81a41.png
medicalnewstoday.com,15,1,54089,1.3587,0.8314,https://static.semrush.com/power-pages/media/favicons/medicalnewstoday-com-favicon-28e75580.png
www.nhs.uk,16,5,53335,3.2948,0.6489,https://static.semrush.com/power-pages/media/favicons/www-nhs-uk-favicon-43924bfe.png
verywellmind.com,17,5,53160,1.1378,0.8819,https://static.semrush.com/power-pages/media/favicons/www-verywellmind-com-favicon-517d3433.png
harvard.edu,18,-4,50399,2.0636,0.627,https://static.semrush.com/power-pages/media/favicons/harvard-edu-favicon-8e03c54f.jpg
verywellhealth.com,19,0,48594,1.121,0.9126,https://static.semrush.com/power-pages/media/favicons/www-verywellhealth-com-favicon-24415865.png
who.int,20,0,47606,2.0497,0.7224,https://static.semrush.com/power-pages/media/favicons/who-int-favicon-031d7a3d.ico
