id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
booking.com,1,1,4921282,4.2271,0.4248,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico,Booking.com
sbb.ch,2,-1,4439821,3.0427,0.4647,,Swiss Federal Railways
swisspass.ch,3,0,2540572,3.3141,0.3545,,
wetter.com,4,0,1299703,1.9044,0.5196,https://static.semrush.com/power-pages/media/favicons/wetter-com-favicon-06574c7d.png,wetter.com
easyjet.com,5,2,1283527,4.424,0.3584,,
tripadvisor.ch,6,0,1225372,1.9787,0.6796,,
airbnb.ch,7,-2,1097239,3.3627,0.4926,,
skyscanner.ch,8,1,941049,2.6257,0.4759,,
myswitzerland.com,9,3,754582,1.7665,0.7467,,
meteonews.ch,10,0,740271,1.1785,0.9027,,
tripadvisor.com,11,0,734487,1.8986,0.7152,https://static.semrush.com/power-pages/media/favicons/tripadvisor-com-favicon-34583147.png,Tripadvisor
roundshot.com,12,-2,698917,1.7643,0.6957,,
bergfex.ch,13,-5,686277,3.256,0.3269,,
flightradar24.com,14,2,409760,3.0551,0.5276,,
ebookers.ch,15,0,390062,3.1212,0.4597,,
airbnb.com,16,-3,383659,3.0167,0.5218,,Airbnb
schweizmobil.ch,17,3,374992,2.9351,0.3782,,
bahn.de,18,-3,371472,3.2707,0.3992,,Deutsche Bahn
miles-and-more.com,19,-5,364919,2.9818,0.4898,,
polarsteps.com,20,7,331352,1.2433,0.8827,,
