id,position,change,visits,pages_per_visit,bounce_rate,favicon
tripadvisor.com,1,0,110231533,2.0649,0.6579,https://static.semrush.com/power-pages/media/favicons/tripadvisor-com-favicon-34583147.png
expedia.com,2,0,68777722,3.329,0.4711,https://static.semrush.com/power-pages/media/favicons/expedia-com-favicon-8ba62c32.ico
americanexpress.com,3,0,63218759,4.0911,0.2558,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
aa.com,4,0,44191275,5.8113,0.296,
airbnb.com,5,0,43109810,4.4053,0.4068,
booking.com,6,0,39382273,4.2141,0.4412,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
vrbo.com,7,0,36587253,4.2506,0.4703,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
united.com,8,0,32572091,4.0199,0.4198,
marriott.com,9,0,29973396,4.1758,0.4226,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png
hilton.com,10,1,26783700,3.4069,0.3839,
kayak.com,11,-1,24675588,2.878,0.477,https://static.semrush.com/power-pages/media/favicons/www-kayak-com-favicon-244acd6c.png
hotels.com,12,0,23283707,4.0987,0.472,
priceline.com,13,0,20113830,3.6343,0.5049,
travelocity.com,14,0,16121140,3.2392,0.4716,https://static.semrush.com/power-pages/media/favicons/travelocity-com-favicon-61717263.ico
ihg.com,15,0,10071273,3.2081,0.4584,
royalcaribbean.com,16,0,8765757,5.116,0.4038,
orbitz.com,17,0,8562519,3.1499,0.415,https://static.semrush.com/power-pages/media/favicons/orbitz-com-favicon-31a87d60.ico
hyatt.com,18,1,7231232,4.2347,0.3556,
cheapoair.com,19,-1,7116184,3.3821,0.4522,
hotwire.com,20,0,6873461,3.9483,0.3829,https://static.semrush.com/power-pages/media/favicons/www-hotwire-com-favicon-27be2431.jpg
