id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
swiss.com,1,0,1401383,3.0337,0.3683,,
easyjet.com,2,0,1283527,4.424,0.3584,,
skyscanner.ch,3,0,941049,2.6257,0.4759,,
flightradar24.com,4,2,409760,3.0551,0.5276,,
ebookers.ch,5,6,390062,3.1212,0.4597,,
miles-and-more.com,6,-1,364919,2.9818,0.4898,,
flughafen-zuerich.ch,7,1,306194,1.4939,0.684,,
gotogate.com,8,10,296114,1.3122,0.8085,,
uber.com,9,1,283661,1.7207,0.6727,,Uber
edreams.ch,10,-1,263656,1.5119,0.6921,,
avia.pro,11,12,257505,1.7325,0.6004,,
kayak.ch,12,13,243286,4.4723,0.2777,,
aerotelegraph.com,13,-9,238801,2.3273,0.3888,,
avia-pro.fr,14,0,231498,1.7778,0.2222,,
wizzair.com,15,0,228262,2.8293,0.4662,https://static.semrush.com/power-pages/media/favicons/wizzair-com-favicon-a89eb24f.ico,Wizz Air
skyscanner.net,16,-3,226935,1.6101,0.6652,,
spacenews.com,17,0,224124,1.4912,0.6667,,
iberia.com,18,0,211706,2.9489,0.5188,,
flightaware.com,19,0,195873,2.3573,0.4604,,
ryanair.com,20,0,195517,3.8791,0.3661,,
