id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,811961885,5.6862,0.3493,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
facebook.com,2,0,254424137,5.9137,0.3561,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
wikipedia.org,3,2,184511890,2.2307,0.6513,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
google.it,4,-1,166933504,6.0992,0.3499,
youtube.com,5,-1,163056222,3.4649,0.5079,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
amazon.it,6,0,141150078,6.5466,0.4032,https://static.semrush.com/power-pages/media/favicons/amazon-it-favicon-ca6619b8.ico
repubblica.it,7,0,95973715,3.0414,0.5098,https://static.semrush.com/power-pages/media/favicons/repubblica-it-favicon-a4466360.png
corriere.it,8,0,73960751,3.1739,0.5467,https://static.semrush.com/power-pages/media/favicons/corriere-it-favicon-5f736b9e.png
instagram.com,9,0,69888824,5.2059,0.4828,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
pornhub.com,10,1,61798310,7.7691,0.2491,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico
ebay.it,11,-1,59790957,4.6954,0.3481,https://static.semrush.com/power-pages/media/favicons/ebay-it-favicon-67c7209c.png
mediaset.it,12,0,58540733,2.7603,0.5485,
gazzetta.it,13,1,55980489,3.2601,0.4769,https://static.semrush.com/power-pages/media/favicons/gazzetta-it-favicon-b28bf19d.ico
subito.it,14,-1,49657692,6.6985,0.3405,https://static.semrush.com/power-pages/media/favicons/subito-it-favicon-d13a5ce5.png
ilmeteo.it,15,2,48469145,2.9035,0.5012,https://static.semrush.com/power-pages/media/favicons/ilmeteo-it-favicon-5c9e51d9.png
ansa.it,16,-1,46022727,2.5607,0.6223,https://static.semrush.com/power-pages/media/favicons/ansa-it-favicon-df1d3550.png
libero.it,17,-1,44910086,5.2287,0.2593,https://static.semrush.com/power-pages/media/favicons/libero-it-favicon-665b631b.png
3bmeteo.com,18,1,42541540,2.7681,0.525,https://static.semrush.com/power-pages/media/favicons/3bmeteo-com-favicon-3df98485.png
giallozafferano.it,19,5,37181268,1.9217,0.6516,https://static.semrush.com/power-pages/media/favicons/giallozafferano-it-favicon-3f992d7e.png
ilgiornale.it,20,2,37160036,2.4893,0.3966,https://static.semrush.com/power-pages/media/favicons/ilgiornale-it-favicon-6692d354.ico
