id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
bol.com,1,0,12966526,4.4025,0.4208,https://static.semrush.com/power-pages/media/favicons/bol-com-favicon-0d5b3156.png,Bol.com
amazon.fr,2,0,10125348,4.478,0.4477,https://static.semrush.com/power-pages/media/favicons/amazon-fr-favicon-ca6619b8.ico,Amazon France
aliexpress.com,3,0,9358592,3.2523,0.6406,,AliExpress
2dehands.be,4,0,8385671,6.0548,0.3021,,2dehands.be
ikea.com,5,1,4984629,5.2659,0.3811,,IKEA
zalando.be,6,-1,4189408,6.957,0.4233,,Zalando Belgium
marmiton.org,7,2,3492283,1.4622,0.7667,https://static.semrush.com/power-pages/media/favicons/marmiton-org-favicon-e650fbc3.gif,Marmiton
2ememain.be,8,0,3413160,3.4742,0.4327,,2ememain.be
samsung.com,9,-2,3047249,2.512,0.628,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png,Samsung
action.com,10,5,2934040,4.1028,0.4783,,
coolblue.be,11,2,2758154,4.2265,0.3767,,
lidl.be,12,-1,2622259,3.2043,0.5591,,
decathlon.be,13,1,2612738,4.212,0.4033,,
vinted.be,14,-2,2509319,7.1662,0.2776,,
hubo.be,15,6,2297325,2.9512,0.4578,,
brico.be,16,3,2291648,3.336,0.4188,,
delhaize.be,17,5,2253007,2.4163,0.5711,,
etsy.com,18,0,2230736,4.5964,0.4886,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico,Etsy
shein.com,19,1,2095048,5.2508,0.54,https://static.semrush.com/power-pages/media/favicons/shein-com-favicon-47ceee2d.png,SHEIN
tweakers.net,20,6,1985885,2.5138,0.5348,,Tweakers
