id,position,change,visits,pages_per_visit,bounce_rate,favicon
craigslist.org,1,0,466931422,8.1767,0.274,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
zillow.com,2,0,337648856,4.8792,0.4825,
realtor.com,3,0,184356294,3.2737,0.5345,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
leboncoin.fr,4,0,94744164,5.3209,0.4056,
redfin.com,5,1,83576128,3.1287,0.5792,https://static.semrush.com/power-pages/media/favicons/redfin-com-favicon-8a0f2906.png
rightmove.co.uk,6,-1,77626837,7.1982,0.3267,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
trulia.com,7,1,63104390,7.137,0.5053,https://static.semrush.com/power-pages/media/favicons/trulia-com-favicon-3daf3d09.png
funda.nl,8,-1,61551357,9.7161,0.3991,https://static.semrush.com/power-pages/media/favicons/funda-nl-favicon-b28102b9.png
apartments.com,9,1,45987409,3.8078,0.4578,
realestate.com.au,10,-1,43826871,4.0612,0.401,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
vrbo.com,11,0,41444418,4.1495,0.4796,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
immobilienscout24.de,12,0,35736507,5.3422,0.343,https://static.semrush.com/power-pages/media/favicons/immobilienscout24-de-favicon-ff8875aa.ico
zoopla.co.uk,13,0,30706340,4.2022,0.4549,https://static.semrush.com/power-pages/media/favicons/zoopla-co-uk-favicon-bb48e93e.png
idealista.com,14,0,30658572,7.6002,0.4218,
spokeo.com,15,2,23191094,2.7215,0.5835,
immobiliare.it,16,-1,21149374,4.4974,0.4445,https://static.semrush.com/power-pages/media/favicons/immobiliare-it-favicon-a9367fd2.png
rocketmortgage.com,17,3,20011851,3.5443,0.3329,
securecafe.com,18,6,18272687,4.6497,0.2837,
magicbricks.com,19,9,18122055,2.9336,0.4972,
99acres.com,20,0,17381717,3.4051,0.5237,
