id,position,change,visits,pages_per_visit,bounce_rate,favicon
zoom.us,1,0,7497543,2.712,0.4015,https://static.semrush.com/power-pages/media/favicons/zoom-us-favicon-6216d0f4.ico
medium.com,2,0,4646255,1.5295,0.7587,https://static.semrush.com/power-pages/media/favicons/medium-com-favicon-18758d01.png
stackoverflow.com,3,2,4336871,1.5192,0.777,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
office.com,4,-1,4278483,1.7362,0.705,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
savefrom.net,5,-1,3708590,2.3851,0.5814,https://static.semrush.com/power-pages/media/favicons/savefrom-net-favicon-198e4446.ico
wordpress.com,6,1,3688813,1.7365,0.7516,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
udemy.com,7,3,3132646,5.0922,0.4424,https://static.semrush.com/power-pages/media/favicons/udemy-com-favicon-21d92c84.png
telegram.org,8,3,3059238,1.9231,0.6305,
discord.com,9,3,2985333,1.8531,0.5656,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
adobe.com,10,-4,2938093,2.3908,0.6218,https://static.semrush.com/power-pages/media/favicons/adobe-com-favicon-9940bec6.png
github.com,11,-2,2930011,3.3975,0.5195,https://static.semrush.com/power-pages/media/favicons/github-com-favicon-346e0947.png
wetransfer.com,12,-4,2861255,1.8565,0.5664,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
mediafire.com,13,0,2639128,2.2988,0.5621,
canva.com,14,2,2554548,4.0994,0.2908,
apkpure.com,15,-1,1830399,2.6218,0.408,https://static.semrush.com/power-pages/media/favicons/apkpure-com-favicon-d4fe6470.ico
skype.com,16,-1,1579412,2.691,0.1696,
smallpdf.com,17,1,1505923,1.9124,0.5798,https://static.semrush.com/power-pages/media/favicons/smallpdf-com-favicon-a829122e.ico
uptodown.com,18,-1,1487279,1.9615,0.5044,https://static.semrush.com/power-pages/media/favicons/uptodown-com-favicon-55d57fe9.ico
ilovepdf.com,19,0,1065310,4.1478,0.1579,https://static.semrush.com/power-pages/media/favicons/ilovepdf-com-favicon-e7f31a42.png
stackexchange.com,20,1,885842,1.3236,0.8099,https://static.semrush.com/power-pages/media/favicons/stackexchange-com-favicon-52965f0b.ico
