id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
booking.com,1,0,30586824,3.2556,0.5117,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico,Booking.com
kayak.com.br,2,0,3823062,2.1907,0.5235,,
omnibees.com,3,1,3529956,2.5103,0.401,,
hurb.com,4,4,3028884,2.1663,0.6147,,
hoteis.com,5,-2,2669623,2.6562,0.5164,,
accor.com,6,0,2240934,2.144,0.7085,,
trivago.com.br,7,0,2102701,1.5228,0.713,,
guiademoteis.com.br,8,3,1695695,2.7286,0.5655,,
abnb.me,9,-4,1504448,1.9506,0.6674,,
ead.me,10,3,1000631,1.3038,0.7708,,
expedia.com.br,11,-2,944375,1.5812,0.6834,,
hsystem.com.br,12,-2,816878,1.6073,0.8167,,
cloudbeds.com,13,6,700733,2.1973,0.6802,,
marriott.com,14,0,484975,1.4575,0.7157,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png,Marriott
zarpo.com.br,15,11,429278,2.501,0.5573,,
ibooked.com.br,16,0,353687,1.9523,0.5975,,
asksuite.com,17,1,337936,2.9042,0.7487,,
agoda.com,18,-6,324872,2.6564,0.4675,https://static.semrush.com/power-pages/media/favicons/agoda-com-favicon-d79c3f25.ico,Agoda
salinas.com.br,19,9,324050,1.1051,0.9435,,
nacionalinn.com.br,20,0,319474,1.2711,0.7387,,
