id,position,change,visits,pages_per_visit,bounce_rate,favicon
healthline.com,1,0,46302788,1.8995,0.721,
nih.gov,2,0,29902770,1.9649,0.671,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico
webmd.com,3,0,29018637,1.4882,0.7082,
medicalnewstoday.com,4,0,18582132,1.3432,0.7792,https://static.semrush.com/power-pages/media/favicons/medicalnewstoday-com-favicon-28e75580.png
mayoclinic.org,5,1,15250107,1.2734,0.8199,
sciencedirect.com,6,-1,14304423,1.7786,0.6941,
springer.com,7,0,6164229,1.6665,0.7437,https://static.semrush.com/power-pages/media/favicons/springer-com-favicon-861e460c.jpg
www.nhs.uk,8,0,5875097,1.4732,0.7973,https://static.semrush.com/power-pages/media/favicons/www-nhs-uk-favicon-43924bfe.png
cdc.gov,9,0,5641812,1.5401,0.7606,https://static.semrush.com/power-pages/media/favicons/cdc-gov-favicon-8f23f529.ico
drugs.com,10,3,5262358,1.4794,0.7713,https://static.semrush.com/power-pages/media/favicons/drugs-com-favicon-27cb02f1.png
who.int,11,-1,4589750,1.7463,0.7128,https://static.semrush.com/power-pages/media/favicons/who-int-favicon-031d7a3d.ico
nature.com,12,-1,4140766,1.7921,0.7421,https://static.semrush.com/power-pages/media/favicons/nature-com-favicon-f39cb194.png
medscape.com,13,-1,4130033,2.2322,0.5833,https://static.semrush.com/power-pages/media/favicons/medscape-com-favicon-d7be632c.ico
menshealth.com,14,0,2604343,1.373,0.8069,https://static.semrush.com/power-pages/media/favicons/menshealth-com-favicon-9165b408.ico
tomsguide.com,15,0,2020614,1.3621,0.7846,https://static.semrush.com/power-pages/media/favicons/tomsguide-com-favicon-a9a9968c.ico
fitbit.com,16,0,773918,2.1748,0.5705,https://static.semrush.com/power-pages/media/favicons/fitbit-com-favicon-c6aa1bcf.png
kaiserpermanente.org,17,0,321998,1.4135,0.7239,https://static.semrush.com/power-pages/media/favicons/kaiserpermanente-org-favicon-ed26410b.png
aetna.com,18,0,113139,3.4047,0.4174,https://static.semrush.com/power-pages/media/favicons/aetna-com-favicon-54b72e55.ico
cigna.com,19,0,101732,1.6914,0.647,https://static.semrush.com/power-pages/media/favicons/cigna-com-favicon-c87d9fca.ico
va.gov,20,2,74986,2.2297,0.6962,
