id,position,change,visits,pages_per_visit,bounce_rate,favicon
craigslist.org,1,0,291039,1.529,0.9015,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
realestate.com.au,2,0,156958,2.6595,0.492,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
zillow.com,3,0,100326,1.7474,0.6596,
magicbricks.com,4,1,67841,3.328,0.3968,
housing.com,5,-1,51311,1.315,0.8268,https://static.semrush.com/power-pages/media/favicons/housing-com-favicon-ff3428f5.png
rightmove.co.uk,6,1,42773,17.1066,0.4294,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
99acres.com,7,-1,42281,2.4016,0.5669,
idealista.com,8,0,40080,11.8,0.4,
apartments.com,9,8,27566,2.0,0.64,
clustrmaps.com,10,3,18960,1.95,0.4,https://static.semrush.com/power-pages/media/favicons/clustrmaps-com-favicon-5f3b9e2b.ico
realtor.com,11,9,18086,1.88,0.84,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
vrbo.com,12,-2,15863,5.16,0.12,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
airbnb.co.uk,13,-5,10257,2.1271,0.4164,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
airbnb.fr,14,4,9453,7.0556,0.344,https://static.semrush.com/power-pages/media/favicons/www-airbnb-fr-favicon-31ed5c40.png
funda.nl,15,-6,7702,6.3615,0.2879,https://static.semrush.com/power-pages/media/favicons/funda-nl-favicon-b28102b9.png
redfin.com,16,-2,7236,2.7273,0.4545,https://static.semrush.com/power-pages/media/favicons/redfin-com-favicon-8a0f2906.png
domain.com.au,17,-6,7198,4.25,0.25,
trulia.com,18,-6,6784,6.25,0.25,https://static.semrush.com/power-pages/media/favicons/trulia-com-favicon-3daf3d09.png
berkshirehathaway.com,19,8,3924,3.1667,0.25,
spokeo.com,20,1,3436,4.9393,0.4848,
