id,position,change,visits,pages_per_visit,bounce_rate,favicon
youtube.com,1,0,187890612,3.2512,0.5259,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,2,0,151424968,1.9371,0.6724,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
google.fr,3,0,113381714,4.897,0.395,
orange.fr,4,0,98055798,4.6215,0.3576,https://static.semrush.com/power-pages/media/favicons/orange-fr-favicon-c469c2f5.png
leboncoin.fr,5,0,87328607,5.2972,0.4037,
francetvinfo.fr,6,0,77660211,1.8699,0.501,https://static.semrush.com/power-pages/media/favicons/francetvinfo-fr-favicon-69141680.png
ouest-france.fr,7,0,73823654,1.8846,0.7406,
lefigaro.fr,8,0,70903551,1.9903,0.6963,https://static.semrush.com/power-pages/media/favicons/lefigaro-fr-favicon-5cc5b522.png
programme-tv.net,9,0,65305413,2.2001,0.5794,https://static.semrush.com/power-pages/media/favicons/programme-tv-net-favicon-5e5d9b48.png
leparisien.fr,10,0,60978465,1.5085,0.7833,https://static.semrush.com/power-pages/media/favicons/leparisien-fr-favicon-4df0d672.ico
voici.fr,11,0,59550292,1.5372,0.7822,https://static.semrush.com/power-pages/media/favicons/voici-fr-favicon-6370b4ee.png
20minutes.fr,12,0,57559606,1.5406,0.759,https://static.semrush.com/power-pages/media/favicons/20minutes-fr-favicon-05870930.png
bfmtv.com,13,0,56430454,1.6382,0.7884,https://static.semrush.com/power-pages/media/favicons/bfmtv-com-favicon-55dd551d.png
lemonde.fr,14,0,52820958,2.2315,0.7153,https://static.semrush.com/power-pages/media/favicons/lemonde-fr-favicon-3dc6490a.png
twitter.com,15,1,50581687,3.1379,0.4866,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
gala.fr,16,-1,50168855,1.7206,0.7403,https://static.semrush.com/power-pages/media/favicons/gala-fr-favicon-2397d91e.png
journaldesfemmes.fr,17,2,49190708,1.9749,0.7303,https://static.semrush.com/power-pages/media/favicons/journaldesfemmes-fr-favicon-10493ea9.png
meteofrance.com,18,0,46326810,1.8383,0.6476,https://static.semrush.com/power-pages/media/favicons/meteofrance-com-favicon-89d5a934.png
instagram.com,19,-2,45771437,3.5215,0.5661,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
purepeople.com,20,0,40464495,3.1281,0.6797,https://static.semrush.com/power-pages/media/favicons/purepeople-com-favicon-1d06bea1.png
