id,position,change,visits,pages_per_visit,bounce_rate,favicon
theage.com.au,1,0,11937685,2.3189,0.5706,https://static.semrush.com/power-pages/media/favicons/www-theage-com-au-favicon-94b7fde6.png
foxsports.com.au,2,0,7935352,2.7521,0.5955,
espncricinfo.com,3,0,5094635,3.3289,0.4759,https://static.semrush.com/power-pages/media/favicons/espncricinfo-com-favicon-793f565b.png
afl.com.au,4,0,3244629,1.8548,0.6416,https://static.semrush.com/power-pages/media/favicons/www-afl-com-au-favicon-41d1accc.png
newsnow.co.uk,5,1,2057495,7.1049,0.1999,https://static.semrush.com/power-pages/media/favicons/newsnow-co-uk-favicon-32912c41.png
nba.com,6,-1,1920603,3.0359,0.3898,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
espn.com,7,1,1449110,2.9021,0.4986,https://static.semrush.com/power-pages/media/favicons/espn-com-favicon-bb60826b.png
formula1.com,8,1,1392988,2.4398,0.5145,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
premierleague.com,9,1,1371518,3.6426,0.4348,https://static.semrush.com/power-pages/media/favicons/premierleague-com-favicon-0bf7a53f.png
sportingnews.com,10,-3,1300696,1.5685,0.7329,https://static.semrush.com/power-pages/media/favicons/www-sportingnews-com-favicon-ee674e14.ico
sportskeeda.com,11,1,1271430,1.9932,0.7294,https://static.semrush.com/power-pages/media/favicons/www-sportskeeda-com-favicon-be3731e3.png
motorsport.com,12,2,1215656,2.8224,0.6354,https://static.semrush.com/power-pages/media/favicons/www-motorsport-com-favicon-14ace5dd.png
chess.com,13,-2,1132777,10.1462,0.216,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
skysports.com,14,-1,1008102,2.1608,0.5773,https://static.semrush.com/power-pages/media/favicons/skysports-com-favicon-fdabf9ae.png
flashscore.com,15,0,708194,3.9071,0.492,https://static.semrush.com/power-pages/media/favicons/flashscore-com-favicon-5186b941.png
cricbuzz.com,16,4,699564,6.2373,0.3033,https://static.semrush.com/power-pages/media/favicons/cricbuzz-com-favicon-5a4ece68.png
goal.com,17,-1,692938,2.0965,0.54,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
nfl.com,18,0,657558,5.8186,0.3389,
strava.com,19,-2,629871,4.1624,0.3804,https://static.semrush.com/power-pages/media/favicons/www-strava-com-favicon-24fc60f4.png
marca.com,20,3,620682,2.9136,0.4741,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
