id,position,change,visits,pages_per_visit,bounce_rate,favicon
bbc.co.uk,1,1,478761362,4.0788,0.4054,https://static.semrush.com/power-pages/media/favicons/bbc-co-uk-favicon-4f3b9e56.ico
youtube.com,2,-1,452310703,3.2824,0.5084,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,3,0,287876603,2.0883,0.6691,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
twitter.com,4,0,152047301,3.6893,0.4618,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
dailymail.co.uk,5,0,143526501,2.924,0.5193,https://static.semrush.com/power-pages/media/favicons/dailymail-co-uk-favicon-2e69051a.png
theguardian.com,6,0,111099562,3.2661,0.5054,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
instagram.com,7,0,94749381,3.58,0.5429,https://static.semrush.com/power-pages/media/favicons/instagram-com-favicon-b407fa10.png
express.co.uk,8,0,85279680,1.8099,0.678,https://static.semrush.com/power-pages/media/favicons/express-co-uk-favicon-e215bddb.png
thesun.co.uk,9,0,73256663,1.8991,0.6771,
sky.com,10,0,68774550,2.6944,0.5065,https://static.semrush.com/power-pages/media/favicons/sky-com-favicon-97b2129b.png
mirror.co.uk,11,0,63413346,1.7343,0.7192,https://static.semrush.com/power-pages/media/favicons/mirror-co-uk-favicon-5dc93b2f.ico
bbc.com,12,0,56923029,1.9001,0.6875,https://static.semrush.com/power-pages/media/favicons/bbc-com-favicon-65d5fda0.jpg
imdb.com,13,1,51639430,3.7134,0.4783,https://static.semrush.com/power-pages/media/favicons/imdb-com-favicon-0f70e9b9.png
independent.co.uk,14,-1,47510525,2.0128,0.7508,
newsnow.co.uk,15,0,44493638,6.1324,0.2119,https://static.semrush.com/power-pages/media/favicons/newsnow-co-uk-favicon-32912c41.png
telegraph.co.uk,16,0,38864048,2.8039,0.6321,https://static.semrush.com/power-pages/media/favicons/telegraph-co-uk-favicon-b0213bec.png
metro.co.uk,17,0,34079491,1.7994,0.6763,https://static.semrush.com/power-pages/media/favicons/metro-co-uk-favicon-182221be.png
manchestereveningnews.co.uk,18,0,22867718,1.7688,0.7075,https://static.semrush.com/power-pages/media/favicons/www-manchestereveningnews-co-uk-favicon-21e74a18.ico
walesonline.co.uk,19,0,16895971,1.7427,0.6969,https://static.semrush.com/power-pages/media/favicons/www-walesonline-co-uk-favicon-88b42f89.ico
liverpoolecho.co.uk,20,0,15171232,1.9596,0.6705,https://static.semrush.com/power-pages/media/favicons/www-liverpoolecho-co-uk-favicon-97b6f5aa.ico
