id,position,change,visits,pages_per_visit,bounce_rate,favicon
bola.net,1,1,9876801,3.36,0.4766,https://static.semrush.com/power-pages/media/favicons/www-bola-net-favicon-5c2171d2.png
bolasport.com,2,-1,9072364,2.2122,0.6145,https://static.semrush.com/power-pages/media/favicons/bolasport-com-favicon-a2920737.png
livescore.com,3,0,5360483,4.2576,0.4069,https://static.semrush.com/power-pages/media/favicons/livescore-com-favicon-6c363de8.png
goal.com,4,0,4737686,3.5259,0.4353,https://static.semrush.com/power-pages/media/favicons/goal-com-favicon-f02a1ed1.png
premierleague.com,5,4,1345028,4.3273,0.364,https://static.semrush.com/power-pages/media/favicons/premierleague-com-favicon-0bf7a53f.png
nba.com,6,1,1120170,3.3947,0.4764,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
espn.com,7,-2,1085155,3.9225,0.3723,https://static.semrush.com/power-pages/media/favicons/espn-com-favicon-bb60826b.png
soccerway.com,8,2,1006364,6.6913,0.2511,
flashscore.com,9,-1,964234,6.4221,0.3782,https://static.semrush.com/power-pages/media/favicons/flashscore-com-favicon-5186b941.png
cricbuzz.com,10,-4,735002,5.6315,0.345,https://static.semrush.com/power-pages/media/favicons/cricbuzz-com-favicon-5a4ece68.png
newsnow.co.uk,11,1,713353,4.9619,0.1811,https://static.semrush.com/power-pages/media/favicons/newsnow-co-uk-favicon-32912c41.png
transfermarkt.com,12,3,691640,4.2589,0.4682,https://static.semrush.com/power-pages/media/favicons/transfermarkt-com-favicon-70461da8.png
sofascore.com,13,7,636742,5.2374,0.3235,https://static.semrush.com/power-pages/media/favicons/www-sofascore-com-favicon-f0090f63.png
nfl.com,14,0,595924,7.9402,0.2221,
liverpoolecho.co.uk,15,-4,592248,1.9215,0.639,https://static.semrush.com/power-pages/media/favicons/www-liverpoolecho-co-uk-favicon-97b6f5aa.ico
chess.com,16,0,587335,5.1195,0.2202,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
sportskeeda.com,17,-4,508581,2.2374,0.6864,https://static.semrush.com/power-pages/media/favicons/www-sportskeeda-com-favicon-be3731e3.png
bet365.com,18,-1,501079,5.1661,0.6339,
formula1.com,19,0,488772,2.4436,0.504,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
motorsport.com,20,-6,445673,3.02,0.6392,https://static.semrush.com/power-pages/media/favicons/www-motorsport-com-favicon-14ace5dd.png
