id,position,change,visits,pages_per_visit,bounce_rate,favicon
xe.com,1,0,4390963,1.7058,0.687,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
americanexpress.com,2,0,3641547,3.2729,0.3562,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
chase.com,3,0,998511,1.6714,0.7806,https://static.semrush.com/power-pages/media/favicons/chase-com-favicon-f6baea91.png
westernunion.com,4,1,812976,3.7309,0.3442,https://static.semrush.com/power-pages/media/favicons/westernunion-com-favicon-4522e952.png
capitalone.com,5,-1,698701,1.4866,0.8251,https://static.semrush.com/power-pages/media/favicons/capitalone-com-favicon-d27e1739.ico
visa.com,6,1,677451,4.9419,0.2942,
mastercard.com,7,3,553775,1.814,0.6646,
bankofamerica.com,8,-2,549202,3.0177,0.6574,https://static.semrush.com/power-pages/media/favicons/bankofamerica-com-favicon-67af3bbd.png
wellsfargo.com,9,-1,396215,2.3993,0.7434,https://static.semrush.com/power-pages/media/favicons/wellsfargo-com-favicon-405fc754.png
hdfcbank.com,10,-1,330399,5.3467,0.2001,https://static.semrush.com/power-pages/media/favicons/hdfcbank-com-favicon-ecce88e4.ico
icicibank.com,11,1,311982,8.9488,0.1987,https://static.semrush.com/power-pages/media/favicons/icicibank-com-favicon-66f813e7.ico
citi.com,12,-1,223352,2.2736,0.6874,https://static.semrush.com/power-pages/media/favicons/citi-com-favicon-5c529d13.ico
onlinesbi.com,13,6,194910,9.7908,0.187,
mynet.com,14,10,183613,8.7102,0.3265,https://static.semrush.com/power-pages/media/favicons/mynet-com-favicon-53964d57.png
experian.com,15,-1,181224,2.1509,0.5633,https://static.semrush.com/power-pages/media/favicons/experian-com-favicon-3442cba3.png
degiro.nl,16,-3,179068,3.0624,0.3896,https://static.semrush.com/power-pages/media/favicons/degiro-nl-favicon-55df3b92.png
sberbank.ru,17,-1,169720,2.7223,0.511,https://static.semrush.com/power-pages/media/favicons/sberbank-ru-favicon-fb80e616.png
doviz.com,18,8,169015,1.4528,0.7553,https://static.semrush.com/power-pages/media/favicons/doviz-com-favicon-1f26d085.ico
turkiye.gov.tr,19,-2,157709,6.3115,0.4291,https://static.semrush.com/power-pages/media/favicons/turkiye-gov-tr-favicon-758401c0.png
thanhnien.vn,20,0,154868,5.875,0.25,https://static.semrush.com/power-pages/media/favicons/thanhnien-vn-favicon-51707a2e.png
