id,position,change,visits,pages_per_visit,bounce_rate,favicon
taboola.com,1,0,8807823,1.2873,0.8075,
criteo.com,2,0,2285740,1.3454,0.8092,https://static.semrush.com/power-pages/media/favicons/criteo-com-favicon-000bf649.ico
gemius.com,3,0,1906730,1.0749,0.962,https://static.semrush.com/power-pages/media/favicons/gemius-com-favicon-ede9b31b.ico
googleusercontent.com,4,0,1310137,2.1864,0.6557,
doubleclick.net,5,3,830129,1.3924,0.8095,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
linktr.ee,6,0,666308,1.7026,0.6985,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png
blogger.com,7,-2,639114,4.098,0.5151,
fb.com,8,-1,383370,1.2634,0.8386,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico
kartra.com,9,0,213011,4.371,0.2419,
semrush.com,10,1,114537,4.5214,0.4957,https://static.semrush.com/power-pages/media/favicons/semrush-favicon-3cd418d5bb49.ico
alexa.com,11,2,97551,2.5254,0.4219,https://static.semrush.com/power-pages/media/favicons/alexa-com-favicon-ed9bb105.png
mailchimp.com,12,0,95058,5.0134,0.3835,https://static.semrush.com/power-pages/media/favicons/mailchimp-com-favicon-8969a0a6.ico
ahrefs.com,13,-3,88928,2.7505,0.5388,https://static.semrush.com/power-pages/media/favicons/ahrefs-com-favicon-3cced242.png
popads.net,14,0,63724,2.2554,0.5407,https://static.semrush.com/power-pages/media/favicons/popads-net-favicon-a3bf2561.ico
crowdtangle.com,15,4,57357,4.2344,0.1406,https://static.semrush.com/power-pages/media/favicons/www-crowdtangle-com-favicon-664be87a.ico
later.com,16,-1,29057,1.3783,0.7898,https://static.semrush.com/power-pages/media/favicons/later-com-favicon-f98c7f0b.ico
feedspot.com,17,1,24505,4.01,0.5879,https://static.semrush.com/power-pages/media/favicons/feedspot-com-favicon-2c778492.ico
getresponse.com,18,-2,19916,2.2061,0.5291,https://static.semrush.com/power-pages/media/favicons/getresponse-com-favicon-34c4c40a.png
moz.com,19,-2,16656,2.5953,0.6809,https://static.semrush.com/power-pages/media/favicons/moz-com-favicon-c591e86b.ico
retailmenot.com,20,5,10634,1.6616,0.6993,
