id,position,change,visits,pages_per_visit,bounce_rate,favicon
yahoo.co.jp,1,0,1212412760,6.4029,0.2869,https://static.semrush.com/power-pages/media/favicons/yahoo-co-jp-favicon-53370746.ico
google.com,2,0,644840934,6.1942,0.3443,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
rakuten.co.jp,3,0,328845529,4.9569,0.3258,
wikipedia.org,4,0,287016201,2.0084,0.6729,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
twitter.com,5,0,252818792,6.168,0.4205,https://static.semrush.com/power-pages/media/favicons/twitter-com-favicon-8ea219d0.png
syosetu.com,6,1,235276797,11.0001,0.2021,https://static.semrush.com/power-pages/media/favicons/syosetu-com-favicon-3211534f.png
amazon.co.jp,7,-1,232509294,5.9236,0.4445,https://static.semrush.com/power-pages/media/favicons/amazon-co-jp-favicon-ca6619b8.ico
livedoor.jp,8,0,158878305,4.2664,0.4034,https://static.semrush.com/power-pages/media/favicons/livedoor-jp-favicon-29a1af5e.ico
pixiv.net,9,0,151991492,8.7544,0.3503,https://static.semrush.com/power-pages/media/favicons/pixiv-net-favicon-059d8d8e.png
ameblo.jp,10,0,150837215,3.4239,0.5385,https://static.semrush.com/power-pages/media/favicons/ameblo-jp-favicon-f8f23363.ico
goo.ne.jp,11,0,126677855,2.5276,0.6284,https://static.semrush.com/power-pages/media/favicons/goo-ne-jp-favicon-406da8a1.png
blog.jp,12,0,122743564,3.1345,0.4748,https://static.semrush.com/power-pages/media/favicons/blog-jp-favicon-1d8ae99c.png
docomo.ne.jp,13,1,122012155,4.0435,0.3825,
dmm.co.jp,14,-1,100552365,6.602,0.3635,https://static.semrush.com/power-pages/media/favicons/dmm-co-jp-favicon-459d774a.png
google.co.jp,15,1,86450318,7.2001,0.335,
youtube.com,16,-1,85430643,4.6246,0.4718,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
pornhub.com,17,0,79531172,8.5962,0.2749,https://static.semrush.com/power-pages/media/favicons/pornhub-com-favicon-bf5b6c80.ico
nicovideo.jp,18,3,71813865,4.0913,0.507,https://static.semrush.com/power-pages/media/favicons/nicovideo-jp-favicon-35c5a3fb.png
facebook.com,19,3,71679312,4.293,0.4205,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
5ch.net,20,-2,71655325,4.5315,0.3265,
