id,position,change,visits,pages_per_visit,bounce_rate,favicon
abola.pt,1,0,20895436,4.0206,0.4647,https://static.semrush.com/power-pages/media/favicons/abola-pt-favicon-b54746cf.png
iol.pt,2,0,11569198,2.1848,0.6254,https://static.semrush.com/power-pages/media/favicons/www-iol-pt-favicon-cabb136e.ico
ojogo.pt,3,0,6993225,2.654,0.555,https://static.semrush.com/power-pages/media/favicons/www-ojogo-pt-favicon-019c7956.png
zerozero.pt,4,0,4753938,5.6209,0.4346,https://static.semrush.com/power-pages/media/favicons/www-zerozero-pt-favicon-024cb8ef.ico
slbenfica.pt,5,0,2280323,2.1023,0.6112,https://static.semrush.com/power-pages/media/favicons/slbenfica-pt-favicon-306e6053.png
uefa.com,6,1,951239,2.8362,0.4958,https://static.semrush.com/power-pages/media/favicons/www-uefa-com-favicon-6619a07e.png
espncricinfo.com,7,1,834926,1.9361,0.5137,https://static.semrush.com/power-pages/media/favicons/espncricinfo-com-favicon-793f565b.png
transfermarkt.pt,8,-2,829373,3.5136,0.5491,
hesgoal.com,9,0,624985,4.2519,0.2553,https://static.semrush.com/power-pages/media/favicons/hesgoal-com-favicon-cc859fa0.ico
sport.pl,10,0,543018,1.6122,0.6122,
marca.com,11,-1,504684,3.3876,0.3852,https://static.semrush.com/power-pages/media/favicons/marca-com-favicon-f2625cd3.png
flashscore.com,12,-1,421807,4.755,0.315,https://static.semrush.com/power-pages/media/favicons/flashscore-com-favicon-5186b941.png
formula1.com,13,0,374399,2.5955,0.4751,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
chess.com,14,-2,371772,5.7925,0.2034,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
sofascore.com,15,-1,367095,3.8122,0.398,https://static.semrush.com/power-pages/media/favicons/www-sofascore-com-favicon-f0090f63.png
as.com,16,0,364201,2.4797,0.5219,
nba.com,17,-2,297411,2.9505,0.4063,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
livescore.com,18,0,294522,4.6855,0.4055,https://static.semrush.com/power-pages/media/favicons/livescore-com-favicon-6c363de8.png
soccerway.com,19,-2,283693,4.6069,0.4391,
ole.com.ar,20,0,275653,3.7883,0.4736,
