id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
office.com,1,0,68207004,2.0857,0.5808,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico,SmartSystem
ssyoutube.com,2,1,54544494,1.5302,0.7208,,
stackoverflow.com,3,3,42849917,1.3065,0.825,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico,Stack Overflow
payu.in,4,1,38902240,1.8471,0.5037,,
live.com,5,-1,36754303,2.424,0.5455,,
karnataka.gov.in,6,2,36558215,3.8952,0.5057,,
onelink.to,7,0,35097993,1.2498,0.8311,,
wordpress.com,8,2,33084293,2.011,0.6453,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png,WordPress
razorpay.com,9,0,31950200,1.6535,0.6663,https://static.semrush.com/power-pages/media/favicons/razorpay-com-favicon-dca81f06.png,Razorpay
gofile.io,10,-8,30505802,1.594,0.6824,,
truecaller.com,11,5,28911903,1.3629,0.8179,,Truecaller
w3schools.com,12,7,24271716,4.2243,0.5475,,W3Schools
javatpoint.com,13,1,24058086,2.413,0.6022,,
gst.gov.in,14,4,23520621,11.8005,0.239,,
softonic.com,15,2,23381329,2.7436,0.4555,https://static.semrush.com/power-pages/media/favicons/softonic-com-favicon-259c9304.png,Softonic
ccavenue.com,16,-5,22417743,1.5752,0.5691,,
speedtest.net,17,-5,19950821,1.3125,0.7864,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png,Speedtest
fast.com,18,5,19807081,1.2009,0.8484,https://static.semrush.com/power-pages/media/favicons/fast-com-favicon-bbdb943e.png,
cloudflare.com,19,-6,18087100,1.8044,0.5889,,
wetransfer.com,20,-5,17001215,1.9004,0.6592,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png,WeTransfer
