id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
cineca.it,1,0,6784125,3.5955,0.4356,,
skuola.net,2,0,6121272,1.4473,0.818,,
unibo.it,3,1,6001511,3.8748,0.4398,,
youmath.it,4,-1,4400767,1.4938,0.7605,,
miur.gov.it,5,0,4260639,1.5592,0.7003,,
uniroma1.it,6,0,4154216,3.2063,0.4177,,
unipd.it,7,0,3953342,5.5634,0.3988,,
unito.it,8,3,3571739,5.1624,0.3901,,
polimi.it,9,1,3536667,6.3835,0.2058,,
zanichelli.it,10,-1,2778651,2.7637,0.5078,,
wetterzentrale.de,11,7,2519138,23.5472,0.1231,,
unimi.it,12,1,2418444,4.2677,0.4584,,
unicatt.it,13,-5,2377642,5.6057,0.3938,,
unipi.it,14,0,2050265,3.8496,0.4373,,
unige.it,15,2,1885340,4.8095,0.3377,,
unisa.it,16,0,1851943,3.2529,0.3988,,
weschool.com,17,3,1835243,1.4182,0.8187,,
unifi.it,18,-6,1808808,2.9526,0.5468,,
unict.it,19,3,1798218,3.6661,0.5168,,
chimica-online.it,20,-5,1619538,1.3561,0.7732,,
