id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
zalando.ch,1,0,2740261,8.03,0.3524,,
zalando-lounge.ch,2,0,554785,5.7821,0.2766,,
shein.com,3,3,374051,6.6869,0.5813,https://static.semrush.com/power-pages/media/favicons/shein-com-favicon-47ceee2d.png,SHEIN
hm.com,4,-1,360559,3.9043,0.4202,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png,H&M
c-and-a.com,5,3,295417,1.9579,0.6968,,C&A
aboutyou.ch,6,-2,284604,1.5923,0.6735,,
dosenbach.ch,7,3,283377,1.737,0.5768,,
laredoute.ch,8,-3,265464,6.8935,0.4819,,
zara.com,9,3,193214,3.3063,0.4407,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png,Zara
ackermann.ch,10,-3,188427,1.6393,0.8187,,
asos.com,11,5,188200,3.9186,0.5711,,ASOS
tradeinn.com,12,-3,186432,4.1523,0.5074,,
bonprix.ch,13,0,149175,10.5633,0.5054,,
qwertee.com,14,0,138263,1.1052,0.9047,,
stockx.com,15,8,137814,2.0863,0.5833,,StockX
breuninger.com,16,-2,127838,3.9006,0.5782,,
lightinthebox.com,17,-2,127308,2.7254,0.6741,,LightInTheBox
maximiles.com,18,3,126024,1.4183,0.7484,,
printify.com,19,0,124716,1.6249,0.5146,,
calzedonia.com,20,0,121753,2.3246,0.6249,,
