id,position,change,visits,pages_per_visit,bounce_rate,favicon
amazon.co.uk,1,0,299176670,6.3878,0.4083,https://static.semrush.com/power-pages/media/favicons/amazon-co-uk-favicon-ca6619b8.ico
express.co.uk,2,0,84683018,1.8397,0.6666,https://static.semrush.com/power-pages/media/favicons/express-co-uk-favicon-e215bddb.png
sky.com,3,0,68291692,2.7668,0.5036,https://static.semrush.com/power-pages/media/favicons/sky-com-favicon-97b2129b.png
netflix.com,4,0,59429139,1.82,0.6798,https://static.semrush.com/power-pages/media/favicons/netflix-com-favicon-41b45fdc.ico
digitalspy.com,5,0,41452582,2.1864,0.7393,https://static.semrush.com/power-pages/media/favicons/digitalspy-com-favicon-a898d30a.ico
bing.com,6,0,26387632,4.088,0.4565,
msn.com,7,0,24683899,2.4822,0.6497,https://static.semrush.com/power-pages/media/favicons/msn-com-favicon-84cc977d.ico
archiveofourown.org,8,0,17278965,7.6677,0.2999,https://static.semrush.com/power-pages/media/favicons/archiveofourown-org-favicon-36c35925.ico
spotify.com,9,1,13757898,2.8722,0.5317,https://static.semrush.com/power-pages/media/favicons/spotify-com-favicon-ff2831d2.png
disneyplus.com,10,-1,12796623,2.0373,0.5183,https://static.semrush.com/power-pages/media/favicons/disneyplus-com-favicon-470cfd62.png
cheatsheet.com,11,1,9556783,1.2726,0.8348,https://static.semrush.com/power-pages/media/favicons/cheatsheet-com-favicon-9c12058f.png
screenrant.com,12,1,9295169,2.2705,0.729,https://static.semrush.com/power-pages/media/favicons/screenrant-com-favicon-875b3c3c.png
gamespot.com,13,-2,9153075,2.5645,0.7008,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
vimeo.com,14,2,7517756,3.1928,0.5706,https://static.semrush.com/power-pages/media/favicons/vimeo-com-favicon-c9d54cfe.png
dailymotion.com,15,-1,6924060,2.0525,0.6734,
rottentomatoes.com,16,-1,6900011,2.0131,0.6691,https://static.semrush.com/power-pages/media/favicons/rottentomatoes-com-favicon-c1d0090d.jpg
discogs.com,17,0,5613362,9.5406,0.3553,https://static.semrush.com/power-pages/media/favicons/discogs-com-favicon-bcb37f5d.png
change.org,18,0,4502085,2.2941,0.4825,
genius.com,19,0,4480685,1.8758,0.7355,https://static.semrush.com/power-pages/media/favicons/genius-com-favicon-b59f5c6e.ico
cbr.com,20,0,4234244,3.0309,0.6042,https://static.semrush.com/power-pages/media/favicons/cbr-com-favicon-e6d79323.png
