id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
linktr.ee,1,0,88510409,1.4192,0.765,https://static.semrush.com/power-pages/media/favicons/linktr-ee-favicon-29afac0e.png,Linktree
storysaver.net,2,5,27134642,1.3039,0.8039,,
cutt.ly,3,0,26907912,1.2653,0.8166,,Cuttly
snapsave.app,4,0,25327777,1.3891,0.7416,,
kochava.com,5,0,23788509,1.0924,0.9778,,
blogger.com,6,-4,17292860,1.5346,0.7534,,
shorturl.at,7,-1,9937370,1.3119,0.8015,,
remerge.io,8,1,6236216,1.6992,0.6529,,
sociabuzz.com,9,4,5594446,1.9561,0.5985,,
taplink.cc,10,12,3948049,1.4078,0.747,,
duplichecker.com,11,-1,3821595,1.5391,0.7271,,
bitly.ws,12,-1,3568798,1.2885,0.7991,,
pangleglobal.com,13,-5,3049110,1.4111,0.6845,,
bitly.com,14,2,2918907,1.9388,0.5858,,
smallseotools.com,15,0,2904403,1.3074,0.7853,,
tenjin.io,16,11,2742103,1.3284,0.8136,,
rb.gy,17,-3,2620815,1.4322,0.8163,,
socialblade.com,18,12,2488922,2.466,0.4573,,
wa.link,19,-1,2207167,1.204,0.8914,,
fb.com,20,1,2064286,1.1266,0.8749,https://static.semrush.com/power-pages/media/favicons/fb-com-favicon-d2850d31.ico,
