id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
metoffice.gov.uk,1,0,50033674,1.6137,0.6235,https://static.semrush.com/power-pages/media/favicons/www-metoffice-gov-uk-favicon-65df8828.jpg,Met Office
sciencedirect.com,2,0,7604360,1.5545,0.7413,,ScienceDirect
wiley.com,3,0,3348285,1.688,0.6994,,John Wiley & Sons
elsevier.com,4,0,2707786,2.3263,0.5576,https://static.semrush.com/power-pages/media/favicons/elsevier-com-favicon-c0e62f50.png,Elsevier
lse.ac.uk,5,1,1630514,3.4528,0.4965,,
space.com,6,-1,1522727,1.3337,0.7556,,
newscientist.com,7,0,1495861,1.6627,0.7471,,
mdpi.com,8,0,1038746,1.2946,0.8809,,
st-andrews.ac.uk,9,3,960931,3.3307,0.4275,,
overleaf.com,10,-1,893369,2.8106,0.3695,,Overleaf
arxiv.org,11,5,756775,1.5669,0.738,,
ukri.org,12,2,598918,2.9146,0.6483,,
phys.org,13,2,598525,1.2177,0.8323,,
kew.org,14,10,597072,2.2938,0.6233,,
doi.org,15,-5,588045,1.171,0.9258,,
altmetric.com,16,5,572248,1.0175,0.9907,,
rsc.org,17,3,524089,1.5701,0.7928,,
semanticscholar.org,18,1,435976,1.4381,0.7857,,
scitechdaily.com,19,-2,434079,1.1336,0.9101,,
nihr.ac.uk,20,2,413330,2.4733,0.6365,,
