id,position,change,visits,pages_per_visit,bounce_rate,favicon
google.com,1,0,705371452,5.176,0.3799,https://static.semrush.com/power-pages/media/favicons/google-com-favicon-f3418a44.ico
facebook.com,2,0,219434129,5.2867,0.3671,https://static.semrush.com/power-pages/media/favicons/facebook-com-favicon-d2850d31.ico
youtube.com,3,0,183198030,3.2416,0.531,https://static.semrush.com/power-pages/media/favicons/youtube-com-favicon-88b01f68.png
wikipedia.org,4,0,155678686,1.9408,0.676,https://static.semrush.com/power-pages/media/favicons/wikipedia-org-favicon-904ce6bd.ico
google.fr,5,0,113503562,4.8683,0.3955,
amazon.fr,6,0,108816875,6.133,0.4424,https://static.semrush.com/power-pages/media/favicons/amazon-fr-favicon-ca6619b8.ico
orange.fr,7,0,97961655,4.6426,0.364,https://static.semrush.com/power-pages/media/favicons/orange-fr-favicon-c469c2f5.png
leboncoin.fr,8,0,88002405,5.4878,0.4019,
francetvinfo.fr,9,0,74730540,1.8119,0.5471,https://static.semrush.com/power-pages/media/favicons/francetvinfo-fr-favicon-69141680.png
yahoo.com,10,0,71455531,4.6739,0.3205,
lefigaro.fr,11,0,70100291,1.9821,0.6986,https://static.semrush.com/power-pages/media/favicons/lefigaro-fr-favicon-5cc5b522.png
ouest-france.fr,12,1,66392149,1.7889,0.745,
tsyndicate.com,13,17,65833849,1.615,0.7962,
programme-tv.net,14,-2,64309055,2.1689,0.6034,https://static.semrush.com/power-pages/media/favicons/programme-tv-net-favicon-5e5d9b48.png
leparisien.fr,15,0,61862681,1.532,0.7668,https://static.semrush.com/power-pages/media/favicons/leparisien-fr-favicon-4df0d672.ico
voici.fr,16,-2,58059446,1.5731,0.7764,https://static.semrush.com/power-pages/media/favicons/voici-fr-favicon-6370b4ee.png
20minutes.fr,17,-1,57521070,1.5651,0.7459,https://static.semrush.com/power-pages/media/favicons/20minutes-fr-favicon-05870930.png
bfmtv.com,18,-1,56629440,1.6142,0.7982,https://static.semrush.com/power-pages/media/favicons/bfmtv-com-favicon-55dd551d.png
lemonde.fr,19,1,52929379,2.2224,0.719,https://static.semrush.com/power-pages/media/favicons/lemonde-fr-favicon-3dc6490a.png
live.com,20,-1,52657541,4.0861,0.2911,
