id,position,change,visits,pages_per_visit,bounce_rate,favicon
amazon.fr,1,0,114948449,6.8043,0.422,https://static.semrush.com/power-pages/media/favicons/amazon-fr-favicon-ca6619b8.ico
cdiscount.com,2,0,47689978,4.1571,0.4215,
marmiton.org,3,0,38567966,1.8993,0.6536,https://static.semrush.com/power-pages/media/favicons/marmiton-org-favicon-e650fbc3.gif
fnac.com,4,0,26977303,3.2817,0.4987,
ebay.fr,5,0,25608753,5.3768,0.3459,https://static.semrush.com/power-pages/media/favicons/ebay-fr-favicon-67c7209c.png
leroymerlin.fr,6,0,19333988,3.87,0.4879,
aliexpress.com,7,0,17235947,5.3909,0.4441,
cuisineaz.com,8,6,16668292,2.167,0.7279,https://static.semrush.com/power-pages/media/favicons/cuisineaz-com-favicon-667c6ecd.ico
vinted.fr,9,1,16664464,10.5753,0.3077,https://static.semrush.com/power-pages/media/favicons/vinted-fr-favicon-29044fd7.png
darty.com,10,-2,15572866,3.3748,0.4477,
carrefour.fr,11,1,14936662,4.7394,0.5127,
laredoute.fr,12,-3,14503092,3.937,0.5284,
manomano.fr,13,0,14304811,2.4126,0.6103,https://static.semrush.com/power-pages/media/favicons/manomano-fr-favicon-979c9cfd.png
boulanger.com,14,-3,14124326,3.5004,0.4533,https://static.semrush.com/power-pages/media/favicons/boulanger-com-favicon-015fdfb7.ico
rakuten.com,15,0,11947304,3.5743,0.5797,https://static.semrush.com/power-pages/media/favicons/rakuten-com-favicon-8baf8bb0.png
decathlon.fr,16,1,10301551,3.9119,0.4896,
veepee.fr,17,1,10125548,6.1093,0.2786,
samsung.com,18,-2,10087226,2.5608,0.5833,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
ikea.com,19,0,9828175,4.9784,0.4246,
etsy.com,20,0,7807213,4.3904,0.4876,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico
