id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
jorudan.co.jp,1,0,41682265,3.2284,0.3852,,
jr-central.co.jp,2,0,16708039,2.9159,0.4655,,Central Japan Railway Company
hankyu.co.jp,3,0,6544030,2.5697,0.4144,,
tetsudo.com,4,1,4378647,1.9789,0.6354,,
smart-ex.jp,5,2,2643194,1.6512,0.6816,,
nishitetsu.jp,6,0,2405037,4.1221,0.4853,,
loo-ool.com,7,-3,1900280,3.5408,0.3828,,
yamato-hd.co.jp,8,0,1703473,2.7844,0.7347,,
kosokubus.com,9,3,1309809,3.5395,0.5156,,
wadattsu261.com,10,5,1277003,1.5735,0.7687,,
fedex.com,11,14,1203258,2.8034,0.6441,,FedEx
fteinfo.com,12,2,1194156,1.5669,0.7452,,
aftership.com,13,5,1113838,1.6624,0.6221,https://static.semrush.com/power-pages/media/favicons/aftership-com-favicon-18b89c14.png,AfterShip
kousokubus.net,14,-4,971193,4.4392,0.2748,,
nittsu.co.jp,15,-2,831508,2.4877,0.6344,,
ups.com,16,0,717389,1.6192,0.6746,,United Parcel Service
matomebu.com,17,-1,670116,1.0936,0.9064,,
homemate-research-station.com,18,1,661507,1.1375,0.9196,,
offroadvehicle.ru,19,-2,661022,2.3473,0.6303,,
dhl.com,20,-9,655839,3.052,0.2896,,DHL
