id,position,change,visits,pages_per_visit,bounce_rate,favicon
immobiliare.it,1,0,19996408,4.4949,0.4459,https://static.semrush.com/power-pages/media/favicons/immobiliare-it-favicon-a9367fd2.png
idealista.it,2,0,15173318,5.6843,0.4744,
casa.it,3,0,12696780,5.8475,0.4356,
craigslist.org,4,0,914661,1.9186,0.7893,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
idealista.com,5,0,305099,7.7785,0.4401,
vrbo.com,6,0,227707,3.7579,0.5038,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
zillow.com,7,2,170357,4.0943,0.7732,
leboncoin.fr,8,-1,150656,4.442,0.4673,
rightmove.co.uk,9,-1,118026,7.9671,0.2653,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
realtor.com,10,0,96566,2.9452,0.6497,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
realestate.com.au,11,7,84698,4.6276,0.4433,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
idealista.pt,12,0,84183,6.3621,0.3846,
zoopla.co.uk,13,-2,77438,5.748,0.3218,https://static.semrush.com/power-pages/media/favicons/zoopla-co-uk-favicon-bb48e93e.png
immobilienscout24.de,14,-1,62365,5.3867,0.3684,https://static.semrush.com/power-pages/media/favicons/immobilienscout24-de-favicon-ff8875aa.ico
habitaclia.com,15,9,57394,3.4603,0.4262,
seloger.com,16,-1,54492,4.4094,0.4479,
point2homes.com,17,-1,51926,4.4375,0.1917,https://static.semrush.com/power-pages/media/favicons/point2homes-com-favicon-f8bf6db8.png
fotocasa.es,18,1,38630,3.7313,0.5174,
apartments.com,19,3,37706,4.105,0.6393,
airbnb.fr,20,3,33990,4.0254,0.4268,https://static.semrush.com/power-pages/media/favicons/www-airbnb-fr-favicon-31ed5c40.png
