id,position,change,visits,pages_per_visit,bounce_rate,favicon
twitch.tv,1,0,12205077,2.4819,0.5584,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
steamcommunity.com,2,0,5110455,2.6301,0.6676,
ign.com,3,2,3897820,1.9958,0.6245,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico
steampowered.com,4,-1,3865565,2.8022,0.5873,
discord.com,5,-1,3433048,1.7539,0.6103,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
gamespot.com,6,0,3061705,3.2926,0.692,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
serebii.net,7,0,1874081,3.8108,0.4891,https://static.semrush.com/power-pages/media/favicons/serebii-net-favicon-24d3c1e9.ico
op.gg,8,0,1807011,3.6104,0.384,https://static.semrush.com/power-pages/media/favicons/op-gg-favicon-86e59a33.png
wowhead.com,9,1,1712362,2.6587,0.5488,https://static.semrush.com/power-pages/media/favicons/wowhead-com-favicon-92190466.ico
playstation.com,10,1,1539647,2.5331,0.5572,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
epicgames.com,11,9,1404797,2.5734,0.533,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png
xbox.com,12,-3,1372145,2.1897,0.5597,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg
nexusmods.com,13,1,1371649,8.8016,0.3257,
fextralife.com,14,-1,1304151,2.7693,0.5705,https://static.semrush.com/power-pages/media/favicons/fextralife-com-favicon-bebc4e15.png
gamesradar.com,15,1,1159237,1.4044,0.7441,https://static.semrush.com/power-pages/media/favicons/gamesradar-com-favicon-34478482.ico
pcgamer.com,16,-1,1153918,1.3696,0.7688,https://static.semrush.com/power-pages/media/favicons/pcgamer-com-favicon-0242bc86.ico
bulbagarden.net,17,0,1144241,2.8459,0.469,https://static.semrush.com/power-pages/media/favicons/bulbagarden-net-favicon-54f042cb.png
ea.com,18,-6,1125543,2.8366,0.4009,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg
polygon.com,19,2,905329,1.4572,0.7919,https://static.semrush.com/power-pages/media/favicons/polygon-com-favicon-f5b5ba04.png
eurogamer.net,20,-2,795188,1.3736,0.7558,https://static.semrush.com/power-pages/media/favicons/eurogamer-net-favicon-1faaf518.png
