id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
auspost.com.au,1,0,27063270,2.2848,0.4863,https://static.semrush.com/power-pages/media/favicons/auspost-com-au-favicon-7b1d397a.png,Australia Post
vicroads.vic.gov.au,2,0,5032135,4.0742,0.4288,,Vicroads
ptv.vic.gov.au,3,2,4546692,2.1012,0.49,,
transportnsw.info,4,-1,4338514,1.7911,0.6134,,
translink.com.au,5,-1,3057190,2.7603,0.4723,,
dhl.com,6,3,2494473,2.1233,0.4849,,DHL
17track.net,7,5,1939196,1.6412,0.652,https://static.semrush.com/power-pages/media/favicons/17track-net-favicon-1b4f9a6e.png,17TRACK
aramex.com.au,8,2,1928970,1.4224,0.7543,,
startrack.com.au,9,-3,1866366,1.4458,0.7238,,
transport.wa.gov.au,10,1,1813400,3.6131,0.4642,,
linkt.com.au,11,-3,1608510,4.8575,0.3454,,
transperth.wa.gov.au,12,2,1533280,2.012,0.5115,,
couriersplease.com.au,13,0,1406139,1.4987,0.7758,,
shippit.com,14,-7,1371142,1.5084,0.8016,,
sendle.com,15,1,974374,2.9597,0.556,,
nzpost.co.nz,16,0,949432,1.2905,0.8607,,
fedex.com,17,-2,902085,2.2306,0.5611,,FedEx
adelaidemetro.com.au,18,-1,857272,2.6765,0.4516,,
vline.com.au,19,4,624198,1.8061,0.5783,,
aftership.com,20,0,488702,1.3818,0.7622,https://static.semrush.com/power-pages/media/favicons/aftership-com-favicon-18b89c14.png,AfterShip
