id,position,change,visits,pages_per_visit,bounce_rate,favicon
kakaku.com,1,0,67505366,4.4589,0.4473,https://static.semrush.com/power-pages/media/favicons/kakaku-com-favicon-ee5f1e65.png
mercari.com,2,0,31734838,4.1246,0.5095,https://static.semrush.com/power-pages/media/favicons/mercari-com-favicon-22d946f8.png
zozo.jp,3,0,21567654,7.9519,0.3846,
rakuten.ne.jp,4,0,17607021,2.1912,0.5848,
shufoo.net,5,1,16940779,2.1847,0.5133,https://static.semrush.com/power-pages/media/favicons/shufoo-net-favicon-faaae6a9.ico
macaro-ni.jp,6,-1,15859414,1.7088,0.7215,https://static.semrush.com/power-pages/media/favicons/macaro-ni-jp-favicon-494ef50a.png
uniqlo.com,7,0,14972491,4.8165,0.4145,
nitori-net.jp,8,1,11839805,3.8478,0.5704,
my-best.com,9,1,11732398,1.387,0.7915,https://static.semrush.com/power-pages/media/favicons/my-best-com-favicon-b700bb92.png
biccamera.com,10,1,9219627,3.0066,0.6241,
wowma.jp,11,-3,8229425,3.0694,0.6142,https://static.semrush.com/power-pages/media/favicons/wowma-jp-favicon-8087d27e.png
nintendo.co.jp,12,0,7703135,2.7574,0.5319,https://static.semrush.com/power-pages/media/favicons/www-nintendo-co-jp-favicon-2b20a936.png
playstation.com,13,0,7509753,2.6834,0.5727,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
fril.jp,14,0,6674324,5.0492,0.483,https://static.semrush.com/power-pages/media/favicons/fril-jp-favicon-a463d1f2.png
nintendo.com,15,0,4897518,5.1979,0.3941,https://static.semrush.com/power-pages/media/favicons/nintendo-com-favicon-e9fcbb0f.ico
buyma.com,16,0,4108322,4.1679,0.5437,https://static.semrush.com/power-pages/media/favicons/www-buyma-com-favicon-e4f8b5ab.png
ikea.com,17,0,3288723,4.8494,0.4246,
nike.com,18,0,2469222,4.371,0.4331,https://static.semrush.com/power-pages/media/favicons/nike-com-favicon-5224fe86.png
asus.com,19,1,2224583,3.6191,0.4827,
iherb.com,20,-1,2176202,4.6841,0.4867,https://static.semrush.com/power-pages/media/favicons/iherb-com-favicon-84b0a349.ico
