id,position,change,visits,pages_per_visit,bounce_rate,favicon
live.com,1,0,66953482,4.3038,0.2842,
office.com,2,0,32313377,2.3995,0.5161,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
stackoverflow.com,3,0,11831032,1.3247,0.8237,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
doubleclick.net,4,1,9906515,1.5198,0.8281,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
wordpress.com,5,-1,7556691,1.9873,0.6885,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
outlook.com,6,0,5244270,1.4534,0.7481,https://static.semrush.com/power-pages/media/favicons/outlook-com-favicon-ac16fa7f.ico
fbcdn.net,7,0,4840907,1.8957,0.7149,https://static.semrush.com/power-pages/media/favicons/fbcdn-net-favicon-7e765f1c.ico
dropbox.com,8,0,3872376,3.0295,0.5397,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
hotmail.com,9,2,3417866,1.0752,0.8443,
dell.com,10,-1,3380465,3.9026,0.4352,
salesforce.com,11,-1,2984234,3.7611,0.4986,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
mozilla.org,12,1,2922144,1.615,0.7497,https://static.semrush.com/power-pages/media/favicons/mozilla-org-favicon-2af054fe.png
w3schools.com,13,-1,2347167,2.7528,0.6164,
godaddy.com,14,0,2291675,4.0042,0.4038,https://static.semrush.com/power-pages/media/favicons/godaddy-com-favicon-c4d543d1.png
daum.net,15,1,2165141,6.5537,0.2348,
asus.com,16,1,1903188,3.6284,0.4728,
icloud.com,17,5,1901780,2.1018,0.5777,https://static.semrush.com/power-pages/media/favicons/icloud-com-favicon-91892d3d.png
speedtest.net,18,2,1740891,1.5085,0.7401,https://static.semrush.com/power-pages/media/favicons/speedtest-net-favicon-b9ced8c4.png
lenovo.com,19,-4,1707538,3.6572,0.4299,
qualtrics.com,20,-2,1552319,1.6271,0.6712,https://static.semrush.com/power-pages/media/favicons/qualtrics-com-favicon-0a491c21.png
