id,position,change,visits,pages_per_visit,bounce_rate,favicon
bit.ly,1,0,170494423,1.1815,0.8898,https://static.semrush.com/power-pages/media/favicons/bit-ly-favicon-ce0260c1.ico
theguardian.com,2,0,109765497,3.206,0.5169,https://static.semrush.com/power-pages/media/favicons/theguardian-com-favicon-fee5e2d6.png
paypal.com,3,0,72410447,4.064,0.3421,https://static.semrush.com/power-pages/media/favicons/paypal-com-favicon-ed31bc43.png
etoro.com,4,0,29240739,2.3235,0.6432,https://static.semrush.com/power-pages/media/favicons/etoro-com-favicon-8d34d8eb.png
moneysavingexpert.com,5,0,28177326,2.5483,0.5651,
sainsburys.co.uk,6,0,26414310,5.1727,0.4994,https://static.semrush.com/power-pages/media/favicons/sainsburys-co-uk-favicon-2c7b93ed.ico
coinmarketcap.com,7,0,13968286,3.2406,0.5122,https://static.semrush.com/power-pages/media/favicons/coinmarketcap-com-favicon-e687767a.png
binance.com,8,0,10204653,5.4637,0.3627,https://static.semrush.com/power-pages/media/favicons/binance-com-favicon-43365839.ico
coingecko.com,9,0,8769250,3.5616,0.4553,https://static.semrush.com/power-pages/media/favicons/coingecko-com-favicon-32358cfd.png
patreon.com,10,0,6848562,2.664,0.5785,https://static.semrush.com/power-pages/media/favicons/patreon-com-favicon-22de688f.png
tradingview.com,11,0,5597523,2.5497,0.5146,https://static.semrush.com/power-pages/media/favicons/tradingview-com-favicon-5ce990e1.png
coinbase.com,12,1,5281726,3.7271,0.4904,
xe.com,13,-1,4630994,1.7018,0.6893,https://static.semrush.com/power-pages/media/favicons/xe-com-favicon-592e3c52.ico
investopedia.com,14,2,3748567,1.382,0.8449,https://static.semrush.com/power-pages/media/favicons/investopedia-com-favicon-e0739bd2.png
americanexpress.com,15,-1,3611719,3.3817,0.3615,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
opensea.io,16,3,3155542,3.937,0.4998,https://static.semrush.com/power-pages/media/favicons/opensea-io-favicon-b6075cdb.png
gofundme.com,17,-2,2982754,1.8931,0.7284,https://static.semrush.com/power-pages/media/favicons/gofundme-com-favicon-372ed003.ico
cnbc.com,18,-1,2956264,1.8485,0.6276,https://static.semrush.com/power-pages/media/favicons/cnbc-com-favicon-36a0d0fb.gif
investing.com,19,-1,2653802,2.9642,0.6119,https://static.semrush.com/power-pages/media/favicons/investing-com-favicon-dcdc244b.png
marketwatch.com,20,2,2520959,3.4759,0.5897,https://static.semrush.com/power-pages/media/favicons/marketwatch-com-favicon-524c7e48.png
