id,position,change,visits,pages_per_visit,bounce_rate,favicon
trendyol.com,1,1,72530715,6.1761,0.3954,https://static.semrush.com/power-pages/media/favicons/trendyol-com-favicon-d739e4c4.ico
hepsiburada.com,2,-1,69147619,4.1628,0.5115,https://static.semrush.com/power-pages/media/favicons/hepsiburada-com-favicon-25b5e109.png
n11.com,3,0,57767846,4.0306,0.4932,
gittigidiyor.com,4,0,42450924,3.3136,0.498,
cimri.com,5,0,19632450,2.5244,0.5671,
akakce.com,6,0,15622408,3.1258,0.5599,
sikayetvar.com,7,0,14186537,2.7393,0.5522,
ciceksepeti.com,8,0,13940083,3.7683,0.5815,https://static.semrush.com/power-pages/media/favicons/www-ciceksepeti-com-favicon-610fb231.png
aliexpress.com,9,0,11834644,4.1465,0.4757,
vatanbilgisayar.com,10,2,9571804,3.8103,0.5495,
epey.com,11,-1,8795308,3.2647,0.5448,
samsung.com,12,-1,8681384,2.2357,0.5875,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
hm.com,13,0,3334527,6.1125,0.3666,https://static.semrush.com/power-pages/media/favicons/hm-com-favicon-1732fb0a.png
zara.com,14,0,2809359,7.7691,0.4488,https://static.semrush.com/power-pages/media/favicons/zara-com-favicon-c65ba3c7.png
ebay.com,15,1,1963474,3.8507,0.548,https://static.semrush.com/power-pages/media/favicons/ebay-com-favicon-67c7209c.png
nike.com,16,-1,1818035,4.9954,0.3681,https://static.semrush.com/power-pages/media/favicons/nike-com-favicon-5224fe86.png
etsy.com,17,2,1387995,6.4662,0.3553,https://static.semrush.com/power-pages/media/favicons/etsy-com-favicon-334646ad.ico
amazon.co.uk,18,-1,1235648,4.1121,0.5632,https://static.semrush.com/power-pages/media/favicons/amazon-co-uk-favicon-ca6619b8.ico
goodreads.com,19,1,1051170,3.7577,0.5065,https://static.semrush.com/power-pages/media/favicons/goodreads-com-favicon-d409fae1.png
amazon.de,20,-2,1014839,4.9465,0.4723,https://static.semrush.com/power-pages/media/favicons/amazon-de-favicon-ca6619b8.ico
