id,position,change,visits,pages_per_visit,bounce_rate,favicon
twitch.tv,1,0,3811304,2.519,0.5266,https://static.semrush.com/power-pages/media/favicons/twitch-tv-favicon-d6025c14.png
epicgames.com,2,3,1258966,3.5357,0.4912,https://static.semrush.com/power-pages/media/favicons/epicgames-com-favicon-25c285e0.png
steampowered.com,3,-1,841685,2.5221,0.5747,
steamcommunity.com,4,-1,721231,4.5138,0.5998,
discord.com,5,-1,714666,1.943,0.5812,https://static.semrush.com/power-pages/media/favicons/discord-com-favicon-07dca80a.ico
hltv.org,6,0,507848,4.6809,0.3457,
playstation.com,7,1,460512,2.9337,0.5295,https://static.semrush.com/power-pages/media/favicons/playstation-com-favicon-475f3690.png
ea.com,8,-1,425473,2.737,0.4015,https://static.semrush.com/power-pages/media/favicons/ea-com-favicon-43b7cb9e.jpg
ign.com,9,1,424086,1.7579,0.6936,https://static.semrush.com/power-pages/media/favicons/ign-com-favicon-8f8dfe3e.ico
curseforge.com,10,-1,321457,5.7763,0.3025,
op.gg,11,2,268303,4.3464,0.3598,https://static.semrush.com/power-pages/media/favicons/op-gg-favicon-86e59a33.png
lichess.org,12,5,248081,9.0558,0.1485,https://static.semrush.com/power-pages/media/favicons/lichess-org-favicon-2c4311c2.png
gamespot.com,13,5,237789,1.6565,0.7416,https://static.semrush.com/power-pages/media/favicons/gamespot-com-favicon-793fe1ee.png
xbox.com,14,-2,216856,2.3538,0.5759,https://static.semrush.com/power-pages/media/favicons/xbox-com-favicon-94426c54.jpg
nexusmods.com,15,5,191513,7.6732,0.3344,
bulbagarden.net,16,3,184305,2.5785,0.4732,https://static.semrush.com/power-pages/media/favicons/bulbagarden-net-favicon-54f042cb.png
leagueoflegends.com,17,-6,175898,1.9457,0.6343,https://static.semrush.com/power-pages/media/favicons/leagueoflegends-com-favicon-0cf29ce0.ico
serebii.net,18,-2,152041,5.3308,0.4948,https://static.semrush.com/power-pages/media/favicons/serebii-net-favicon-24d3c1e9.ico
finalfantasyxiv.com,19,9,148213,4.2407,0.4813,
riotgames.com,20,-6,141193,2.2809,0.5891,
