id,position,change,visits,pages_per_visit,bounce_rate,favicon
craigslist.org,1,0,307852,2.8935,0.7522,https://static.semrush.com/power-pages/media/favicons/craigslist-org-favicon-c30bf3a9.ico
realtor.com,2,1,287504,2.4872,0.5933,https://static.semrush.com/power-pages/media/favicons/realtor-com-favicon-8d9897b2.png
zillow.com,3,-1,265438,5.2991,0.6093,
realestate.com.au,4,0,78445,5.4146,0.3795,https://static.semrush.com/power-pages/media/favicons/realestate-com-au-favicon-a713df81.png
redfin.com,5,5,47133,2.6819,0.6009,https://static.semrush.com/power-pages/media/favicons/redfin-com-favicon-8a0f2906.png
vrbo.com,6,0,43121,1.5263,0.8365,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
trulia.com,7,10,38133,4.6182,0.9747,https://static.semrush.com/power-pages/media/favicons/trulia-com-favicon-3daf3d09.png
realtor.ca,8,-3,31070,3.4074,0.0741,https://static.semrush.com/power-pages/media/favicons/realtor-ca-favicon-ed5f1e49.png
rightmove.co.uk,9,0,29460,7.7494,0.2114,https://static.semrush.com/power-pages/media/favicons/rightmove-co-uk-favicon-90d305af.png
streeteasy.com,10,3,26651,6.8571,0.3571,https://static.semrush.com/power-pages/media/favicons/streeteasy-com-favicon-1272e3dd.png
domain.com.au,11,-3,22988,3.7313,0.4814,
leboncoin.fr,12,-6,20809,1.4992,0.817,
housing.com,13,7,17990,1.0,1.0,https://static.semrush.com/power-pages/media/favicons/housing-com-favicon-ff3428f5.png
apartments.com,14,-7,15713,2.7222,0.5,
magicbricks.com,15,0,14879,2.5254,0.4386,
airbnb.co.uk,16,2,14244,3.0396,0.3065,https://static.semrush.com/power-pages/media/favicons/www-airbnb-co-uk-favicon-31ed5c40.png
seloger.com,17,-5,11103,4.6375,0.709,
immobilienscout24.de,18,-2,10656,5.75,0.125,https://static.semrush.com/power-pages/media/favicons/immobilienscout24-de-favicon-ff8875aa.ico
99acres.com,19,7,9319,6.5385,0.4615,
airbnb.fr,20,4,8486,6.6766,0.0921,https://static.semrush.com/power-pages/media/favicons/www-airbnb-fr-favicon-31ed5c40.png
