id,position,change,visits,pages_per_visit,bounce_rate,favicon
nhl.com,1,0,17236004,3.0406,0.5404,https://static.semrush.com/power-pages/media/favicons/nhl-com-favicon-62b8f795.jpg
espn.com,2,0,15087782,3.4942,0.4786,https://static.semrush.com/power-pages/media/favicons/espn-com-favicon-bb60826b.png
tsn.ca,3,1,14113694,2.5696,0.485,https://static.semrush.com/power-pages/media/favicons/www-tsn-ca-favicon-57246ecd.png
sportsnet.ca,4,-1,12747367,2.2476,0.5619,https://static.semrush.com/power-pages/media/favicons/www-sportsnet-ca-favicon-61409f48.ico
nba.com,5,0,6992319,3.0565,0.4217,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
bet365.com,6,2,4811867,4.7275,0.5259,
nfl.com,7,-1,4514961,3.8416,0.3788,
chess.com,8,1,4260992,4.6843,0.2811,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
cbssports.com,9,-2,4036112,2.9329,0.5081,https://static.semrush.com/power-pages/media/favicons/cbssports-com-favicon-2fff8671.png
sportskeeda.com,10,2,3339696,3.5295,0.6441,https://static.semrush.com/power-pages/media/favicons/www-sportskeeda-com-favicon-be3731e3.png
dazn.com,11,0,3094971,2.2663,0.6092,https://static.semrush.com/power-pages/media/favicons/dazn-com-favicon-5d3b9983.png
basketball-reference.com,12,1,1933255,3.2425,0.5753,https://static.semrush.com/power-pages/media/favicons/www-basketball-reference-com-favicon-0a4b4316.png
formula1.com,13,3,1907576,2.4315,0.5163,https://static.semrush.com/power-pages/media/favicons/www-formula1-com-favicon-8af4e915.png
mlb.com,14,-4,1892174,2.4733,0.5483,https://static.semrush.com/power-pages/media/favicons/mlb-com-favicon-aebc2586.png
espncricinfo.com,15,-1,1891032,2.6756,0.5182,https://static.semrush.com/power-pages/media/favicons/espncricinfo-com-favicon-793f565b.png
premierleague.com,16,6,1806247,3.1356,0.4636,https://static.semrush.com/power-pages/media/favicons/premierleague-com-favicon-0bf7a53f.png
eliteprospects.com,17,-2,1753082,3.3334,0.5938,https://static.semrush.com/power-pages/media/favicons/www-eliteprospects-com-favicon-3fa90afc.png
bleacherreport.com,18,0,1525161,2.3615,0.5891,
skysports.com,19,-2,1506590,2.4353,0.506,https://static.semrush.com/power-pages/media/favicons/skysports-com-favicon-fdabf9ae.png
nbcsports.com,20,1,1375743,2.4346,0.5889,https://static.semrush.com/power-pages/media/favicons/nbcsports-com-favicon-d52ccf19.png
