id,position,change,visits,pages_per_visit,bounce_rate,favicon
live.com,1,0,1549444959,4.0436,0.3143,
office.com,2,0,722377740,2.2022,0.57,https://static.semrush.com/power-pages/media/favicons/office-com-favicon-8f211ea6.ico
dcinside.com,3,0,616181250,23.7684,0.2017,https://static.semrush.com/power-pages/media/favicons/dcinside-com-favicon-6fbb786e.ico
daum.net,4,0,594108784,8.8036,0.2721,
doubleclick.net,5,1,506909271,2.0405,0.6933,https://static.semrush.com/power-pages/media/favicons/doubleclick-net-favicon-bf09e67f.png
stackoverflow.com,6,-1,463699240,1.392,0.8076,https://static.semrush.com/power-pages/media/favicons/stackoverflow-com-favicon-d2a17223.ico
fbcdn.net,7,0,318211046,2.1024,0.6804,https://static.semrush.com/power-pages/media/favicons/fbcdn-net-favicon-7e765f1c.ico
wordpress.com,8,0,252024236,2.1514,0.6746,https://static.semrush.com/power-pages/media/favicons/wordpress-com-favicon-f9797465.png
att.net,9,0,247695374,1.7646,0.6708,https://static.semrush.com/power-pages/media/favicons/att-net-favicon-78897d8e.png
ruliweb.com,10,1,198653080,20.6142,0.2752,https://static.semrush.com/power-pages/media/favicons/ruliweb-com-favicon-e086b444.png
kakao.com,11,1,189073744,2.6285,0.6036,
inven.co.kr,12,1,167056675,11.4192,0.3146,https://static.semrush.com/power-pages/media/favicons/inven-co-kr-favicon-14d36ad1.ico
coupang.com,13,3,161014533,6.2678,0.428,
hotmail.com,14,-4,156596300,1.0609,0.8257,
dropbox.com,15,-1,134336219,2.7808,0.5445,https://static.semrush.com/power-pages/media/favicons/dropbox-com-favicon-5346f07d.png
outlook.com,16,-1,133966257,1.483,0.7347,https://static.semrush.com/power-pages/media/favicons/outlook-com-favicon-ac16fa7f.ico
ppomppu.co.kr,17,4,122727006,14.6191,0.2347,https://static.semrush.com/power-pages/media/favicons/ppomppu-co-kr-favicon-844c0814.png
salesforce.com,18,-1,121318596,7.5221,0.4379,https://static.semrush.com/power-pages/media/favicons/salesforce-com-favicon-ccda8df0.ico
okta.com,19,0,119736311,2.124,0.5258,
wetransfer.com,20,-2,117162459,2.1707,0.5048,https://static.semrush.com/power-pages/media/favicons/wetransfer-com-favicon-bc5b180f.png
