id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
royalmail.com,1,0,44168803,1.8393,0.6875,https://static.semrush.com/power-pages/media/favicons/royalmail-com-favicon-3b1e1a3f.ico,Royal Mail
tfl.gov.uk,2,0,22929939,3.0335,0.4542,,Transport for London
yodel.co.uk,3,0,17003336,1.9687,0.569,,Yodel
dpd.co.uk,4,0,13959184,1.6161,0.7102,,DPD UK
thetrainline.com,5,0,13524347,2.0569,0.538,,Trainline
nationalrail.co.uk,6,0,9450656,1.4257,0.7673,,National Rail Enquiries
bustimes.org,7,0,6232407,3.5681,0.5563,,Bustimes
inpost.co.uk,8,0,6148913,1.6953,0.6798,,
parcelforce.com,9,0,6030375,2.0608,0.614,,Parcelforce
ups.com,10,1,4745106,2.9062,0.5447,,United Parcel Service
dhl.com,11,-1,4600262,2.649,0.4901,,DHL
fedex.com,12,5,4347754,2.4705,0.4724,,FedEx
postoffice.co.uk,13,1,3842367,1.8092,0.6648,,The Post Office UK
nationalexpress.com,14,-1,3675954,2.1284,0.4476,,National Express
dhlparcel.co.uk,15,-3,3674397,1.7421,0.6142,,
thecourier.co.uk,16,2,3206240,2.2557,0.4244,,
dpdlocal.co.uk,17,10,2839912,1.49,0.687,,
parcelsapp.com,18,-3,2792758,1.3594,0.8211,https://static.semrush.com/power-pages/media/favicons/parcelsapp-com-favicon-3bfec6c8.png,
firstbus.co.uk,19,0,2732736,2.6203,0.3781,,
southwesternrailway.com,20,4,2729920,2.4045,0.4938,,
