id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
irctc.co.in,1,0,118901545,1.7209,0.61,,Indian Railway Catering and Tourism Corp.
makemytrip.com,2,0,47760196,2.273,0.486,,MakeMyTrip
paytm.com,3,0,29835610,1.3458,0.8291,,
goindigo.in,4,0,20111319,2.7439,0.5002,,
skyscanner.co.in,5,0,18907291,2.3646,0.6058,,
goibibo.com,6,0,13753144,1.9257,0.5733,,
ixigo.com,7,0,11220364,1.6901,0.6441,,
cleartrip.com,8,0,8197005,2.3572,0.6207,,
skyscanner.net,9,5,7773829,1.7252,0.6648,,
yatra.com,10,-1,6539717,2.5938,0.4883,,
easemytrip.com,11,1,6000348,2.8684,0.4417,,
uber.com,12,-2,5579147,1.6372,0.6837,,Uber
spicejet.com,13,7,5139734,1.6961,0.5589,,
airindia.com,14,3,4938821,2.1216,0.5215,,
happyfares.in,15,9,4237401,1.5709,0.7454,,
airvistara.com,16,0,3763670,3.1555,0.3485,,
geo-fs.com,17,-2,3592608,2.0225,0.4445,,
idrw.org,18,-5,2773379,1.2065,0.928,,
trip.com,19,6,2281994,1.3791,0.6982,https://static.semrush.com/power-pages/media/favicons/trip-com-favicon-8230f336.ico,
flightaware.com,20,-9,2196297,1.7775,0.7002,,
