id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
vivaaerobus.com,1,0,10222111,1.8195,0.5822,,
uber.com,2,0,6617612,1.6699,0.6902,,Uber
volaris.com,3,0,6373131,1.8362,0.6613,https://static.semrush.com/power-pages/media/favicons/volaris-com-favicon-20d01e52.ico,Volaris
aeromexico.com,4,0,4032899,1.8375,0.6242,,
beechtalk.com,5,3,1677320,6.9605,0.2632,,
transponder1200.com,6,3,1645476,1.5633,0.611,,
copaair.com,7,3,1620313,2.2491,0.4662,,
despegar.com.mx,8,-3,1618626,3.7098,0.2744,,
skyscanner.com.mx,9,-2,1435271,3.1776,0.3719,,
sct.gob.mx,10,2,954477,3.0529,0.4423,,
flightradar24.com,11,8,663539,2.0944,0.7298,,
dji.com,12,5,611565,9.5344,0.3873,,
bushpilotsinternational.com,13,5,441400,1.6,0.8,,
aa.com,14,8,397939,3.0252,0.5264,,American Airlines
flightaware.com,15,0,391785,2.1092,0.5706,,
skyscanner.net,16,0,378793,1.8909,0.7022,,
delta.com,17,0,356791,2.7122,0.2798,https://static.semrush.com/power-pages/media/favicons/delta-com-favicon-634fea51.ico,Delta Air Lines
reportur.com,18,-4,328480,2.8736,0.6027,,
avianca.com,19,5,324885,3.0825,0.3693,,
thepointsguy.com,20,0,313185,2.058,0.5057,,
