id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
she.com,1,3,289790,6.2796,0.4157,,
sasa.com.hk,2,0,140768,2.4023,0.5755,,
lanecrawford.com.hk,3,-2,77999,2.639,0.5587,,
voguehk.com,4,6,68575,1.1894,0.9467,,
loccitane.com,5,0,52564,1.2611,0.8129,,
mimingmart.com,6,5,44027,2.6879,0.6905,,
perfectcorp.com,7,2,41963,1.2278,0.8444,,
strawberrynet.com,8,5,41889,1.4128,0.7822,,
shiseido.com.hk,9,-3,41374,4.501,0.3927,,
ohmyglow.co,10,-2,37026,2.2412,0.8176,,
youngliving.com,11,-6,36842,7.0303,0.3877,,Young Living
sephora.hk,12,0,33498,2.3368,0.4804,,
yesstyle.com,13,-6,29782,11.5303,0.3633,,YesStyle
elemis.com,14,0,28229,2.0138,0.4931,,
giorgioarmanibeauty-usa.com,15,0,27840,3.75,0.25,,
hauslabs.com,16,0,27840,1.5,0.75,,
asm.com.hk,17,0,25687,2.032,0.828,,
lookfantastic.com.hk,18,12,25215,2.6234,0.3828,,
deepnude.to,19,0,24152,1.0579,0.9807,,
fragrantica.com,20,9,23793,2.3595,0.7437,,
