id,position,change,visits,pages_per_visit,bounce_rate,favicon
mercadolivre.com.br,1,0,123095775,5.3057,0.3872,https://static.semrush.com/power-pages/media/favicons/mercadolivre-com-br-favicon-f32ae42b.png
americanas.com.br,2,0,64762957,2.8734,0.5137,
olx.com.br,3,0,35244285,7.5406,0.2769,https://static.semrush.com/power-pages/media/favicons/olx-com-br-favicon-9b11b9e8.png
magazineluiza.com.br,4,0,34760406,3.0931,0.4495,https://static.semrush.com/power-pages/media/favicons/magazineluiza-com-br-favicon-efcfcfe4.png
amazon.com.br,5,0,27534441,4.1788,0.5247,https://static.semrush.com/power-pages/media/favicons/amazon-com-br-favicon-ca6619b8.ico
casasbahia.com.br,6,0,22472956,3.1027,0.462,
tudogostoso.com.br,7,0,20962699,1.5716,0.6783,
elo7.com.br,8,0,18225533,5.7779,0.329,https://static.semrush.com/power-pages/media/favicons/elo7-com-br-favicon-4aaacf5b.png
netshoes.com.br,9,0,15589387,4.3447,0.4863,
submarino.com.br,10,1,10607618,2.4841,0.5606,
reclameaqui.com.br,11,2,10593309,2.1888,0.6089,https://static.semrush.com/power-pages/media/favicons/reclameaqui-com-br-favicon-a969fb63.ico
aliexpress.com,12,-2,10413672,5.315,0.4206,
extra.com.br,13,-1,10322856,2.716,0.5002,
adorocinema.com,14,3,9822326,1.7527,0.6904,https://static.semrush.com/power-pages/media/favicons/www-adorocinema-com-favicon-d8f23cc2.png
shoptime.com.br,15,0,9156603,2.6453,0.5601,
zoom.com.br,16,-2,8833254,2.6002,0.5654,https://static.semrush.com/power-pages/media/favicons/zoom-com-br-favicon-f057dd88.png
leroymerlin.com.br,17,3,7262002,2.6171,0.5505,
shein.com,18,-2,6933745,6.4777,0.4148,https://static.semrush.com/power-pages/media/favicons/shein-com-favicon-47ceee2d.png
buscape.com.br,19,-1,6836587,2.6083,0.5361,https://static.semrush.com/power-pages/media/favicons/www-buscape-com-br-favicon-5b1c2379.png
samsung.com,20,-1,6433266,2.4608,0.587,https://static.semrush.com/power-pages/media/favicons/samsung-com-favicon-fe8c4b2a.png
