id,position,change,visits,pages_per_visit,bounce_rate,favicon
espn.com,1,0,620262950,3.6063,0.4413,https://static.semrush.com/power-pages/media/favicons/espn-com-favicon-bb60826b.png
nfl.com,2,0,115894632,3.3239,0.4653,
247sports.com,3,1,104579614,3.5849,0.5164,
cbssports.com,4,-1,98899710,2.9408,0.5536,https://static.semrush.com/power-pages/media/favicons/cbssports-com-favicon-2fff8671.png
rivals.com,5,1,70485390,6.0996,0.3813,https://static.semrush.com/power-pages/media/favicons/rivals-com-favicon-4ae42c02.png
nbcsports.com,6,-1,59409480,1.9474,0.6445,https://static.semrush.com/power-pages/media/favicons/nbcsports-com-favicon-d52ccf19.png
si.com,7,0,48091685,1.8082,0.7293,https://static.semrush.com/power-pages/media/favicons/www-si-com-favicon-7fc3b106.png
chess.com,8,2,39727496,5.4158,0.2441,https://static.semrush.com/power-pages/media/favicons/chess-com-favicon-0a31d2ed.png
nba.com,9,0,35830069,3.0631,0.4815,https://static.semrush.com/power-pages/media/favicons/nba-com-favicon-3c2b1489.jpg
mlb.com,10,-2,32322412,2.7196,0.5389,https://static.semrush.com/power-pages/media/favicons/mlb-com-favicon-aebc2586.png
nhl.com,11,0,30216075,2.8621,0.5447,https://static.semrush.com/power-pages/media/favicons/nhl-com-favicon-62b8f795.jpg
sportskeeda.com,12,10,29763095,1.9235,0.7372,https://static.semrush.com/power-pages/media/favicons/www-sportskeeda-com-favicon-be3731e3.png
bleacherreport.com,13,-1,29591616,1.9982,0.6517,
mybookie.ag,14,0,27452477,3.1447,0.5195,https://static.semrush.com/power-pages/media/favicons/mybookie-ag-favicon-32c499e7.ico
506sports.com,15,3,25619983,1.9779,0.5942,
draftkings.com,16,1,24180972,6.6218,0.3588,
fanatics.com,17,3,24152093,5.1825,0.4823,https://static.semrush.com/power-pages/media/favicons/www-fanatics-com-favicon-bda98b27.ico
vividseats.com,18,3,23897494,2.386,0.6508,
stubhub.com,19,0,23040505,3.5683,0.4727,
maxpreps.com,20,-7,22519735,3.4073,0.5101,
