id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
sciencedirect.com,1,0,507955,1.4965,0.7838,,ScienceDirect
wiley.com,2,2,176112,1.6375,0.5927,,John Wiley & Sons
elsevier.com,3,-1,172421,2.2965,0.5201,https://static.semrush.com/power-pages/media/favicons/elsevier-com-favicon-c0e62f50.png,Elsevier
mdpi.com,4,1,136041,1.6786,0.7985,,
daad.de,5,0,110504,2.0094,0.5008,,
eumetsat.int,6,0,108450,1.3827,0.6238,,
semanticscholar.org,7,17,58431,1.1892,0.8352,,
doi.org,8,-5,57512,1.1324,0.8732,,
orcid.org,9,-3,56952,1.2817,0.7357,,
cloudresearch.com,10,0,55325,1.001,0.999,,
overleaf.com,11,-2,48120,2.6705,0.411,,Overleaf
scopus.com,12,-5,40542,2.7103,0.6731,,
fao.org,13,3,32787,1.1119,0.9643,,
rsc.org,14,0,28525,1.4965,0.7876,,
energyeducation.ca,15,0,28021,1.4916,0.5146,,
survey.bz,16,0,27529,1.9753,0.0247,,
retractionwatch.com,17,-5,27347,1.0,1.0,,
universetoday.com,18,0,26850,1.0,1.0,,
arxiv.org,19,-9,25338,1.479,0.6444,,
space.com,20,0,24906,1.0411,0.966,,
