id,position,change,visits,pages_per_visit,bounce_rate,favicon
booking.com,1,0,7376523,5.7338,0.3674,https://static.semrush.com/power-pages/media/favicons/booking-com-favicon-faedfe66.ico
tripadvisor.com.ar,2,0,5340962,2.5679,0.6134,
americanexpress.com,3,1,810077,3.9717,0.3058,https://static.semrush.com/power-pages/media/favicons/americanexpress-com-favicon-974ccc6c.ico
busbud.com,4,-1,802199,2.8741,0.491,https://static.semrush.com/power-pages/media/favicons/www-busbud-com-favicon-bbd92706.ico
agoda.com,5,3,379138,2.4999,0.5274,https://static.semrush.com/power-pages/media/favicons/agoda-com-favicon-d79c3f25.ico
tripadvisor.com,6,1,306897,1.6403,0.7354,https://static.semrush.com/power-pages/media/favicons/tripadvisor-com-favicon-34583147.png
airbnb.com,7,-2,257031,2.4101,0.6436,
skyscanner.com,8,-2,240769,4.1147,0.4387,https://static.semrush.com/power-pages/media/favicons/skyscanner-com-favicon-baab0b11.ico
tripadvisor.es,9,0,238392,1.8126,0.7012,
rome2rio.com,10,1,222723,2.0527,0.522,https://static.semrush.com/power-pages/media/favicons/www-rome2rio-com-favicon-159fe5dc.png
aa.com,11,-1,190211,4.3342,0.3301,
viator.com,12,0,161788,2.0692,0.6221,https://static.semrush.com/power-pages/media/favicons/www-viator-com-favicon-4b50a643.ico
jetcost.com,13,0,160174,2.6622,0.3468,https://static.semrush.com/power-pages/media/favicons/jetcost-com-favicon-01875774.ico
marriott.com,14,0,134958,2.3595,0.5903,https://static.semrush.com/power-pages/media/favicons/marriott-com-favicon-ae4adb29.png
expedia.com,15,1,108334,2.2918,0.5749,https://static.semrush.com/power-pages/media/favicons/expedia-com-favicon-8ba62c32.ico
trivago.com,16,-1,87281,2.0108,0.6029,
kayak.com,17,1,84196,3.0024,0.5775,https://static.semrush.com/power-pages/media/favicons/www-kayak-com-favicon-244acd6c.png
vrbo.com,18,1,79800,2.1627,0.6812,https://static.semrush.com/power-pages/media/favicons/vrbo-com-favicon-7947742b.png
cheapoair.com,19,2,60397,2.6674,0.5364,
priceline.com,20,4,56412,2.1974,0.665,
