id,position,change,visits,pages_per_visit,bounce_rate,favicon,brand_name
nih.gov,1,2,1163304,1.2122,0.8956,https://static.semrush.com/power-pages/media/favicons/nih-gov-favicon-6c30e540.ico,National Institutes of Health
hse.ie,2,-1,1131593,2.1399,0.6684,,
healthline.com,3,-1,916266,1.395,0.753,,Healthline Media
onetouchhealth.net,4,0,675115,2.619,0.2283,,
www.nhs.uk,5,2,571352,1.5955,0.7437,https://static.semrush.com/power-pages/media/favicons/www-nhs-uk-favicon-43924bfe.png,
vhi.ie,6,0,508884,3.8437,0.3754,,
mayoclinic.org,7,-3,414948,1.2138,0.8369,,Mayo Clinic
medicalnewstoday.com,8,1,351876,1.1437,0.886,https://static.semrush.com/power-pages/media/favicons/medicalnewstoday-com-favicon-28e75580.png,Medical News Today
webmd.com,9,1,321619,1.2337,0.8137,,WebMD
mymedicalcard.ie,10,6,295952,1.5563,0.7372,,
irishlifehealth.ie,11,10,268361,3.7427,0.39,,
clevelandclinic.org,12,-7,252307,1.1748,0.8453,https://static.semrush.com/power-pages/media/favicons/clevelandclinic-org-favicon-91184c4d.png,Cleveland Clinic
layahealthcare.ie,13,5,237530,2.8022,0.5286,,
printesaurbana.ro,14,14,204300,1.6,0.45,,
hiddenhearing.ie,15,-4,194763,1.0,1.0,,
harvard.edu,16,8,177775,1.514,0.7126,https://static.semrush.com/power-pages/media/favicons/harvard-edu-favicon-8e03c54f.jpg,Harvard University
specsavers.ie,17,-4,168304,2.0088,0.6537,,
abczdrowie.pl,18,0,164723,1.2889,0.8513,,
rezoomo.com,19,-7,144980,2.4724,0.4001,,
insidermonkey.com,20,0,135845,4.9667,0.1013,,
